ID	log2fc	sterr	pval	padj	method
3c46310968c5e4288a33c7a90070bad2	-0.263	0.402	0.457	NA	DESeq2
6609e1878a2c721abf44a9e504cd0786	0.125	0.524	0.791	NA	DESeq2
f2171e75874ec61e7ab19982b2b56f31	-0.001	0.369	0.998	NA	DESeq2
26e647aa5919432191dd9e5afceb404f	-0.542	0.345	0.116	0.995	DESeq2
8440c42087b15d8d14699effdee47393	0.029	0.508	0.163	NA	DESeq2
a783a11d25a56c4683a875713435524d	0.067	0.370	0.458	NA	DESeq2
0a5ac6ad6e5c48e1cabc6ced5b6ffd3c	-0.027	0.508	0.957	NA	DESeq2
6de5b8b848f3104ec3c5fa6a062a25d6	0.071	0.496	0.888	NA	DESeq2
fc88524d0d27ea5e4d5186d0d2a4dba9	-0.267	0.483	0.434	NA	DESeq2
b4e8629a817a7e6285df6dee2c3468b6	-0.581	0.503	0.218	NA	DESeq2
3c8b82a1681e2300b9d400c783ffaea6	-0.141	0.373	0.331	NA	DESeq2
1041e4cb11a61df8eaa7114d43e8d39f	0.106	0.512	0.836	0.995	DESeq2
8d783e96ff4b0c155a3518a4f3fa3a98	-0.280	0.506	0.821	NA	DESeq2
697e690bf337bac01414dc87e17f7881	-0.287	0.369	0.425	NA	DESeq2
8567a292763edba4f602bf3d21b5fbcc	-0.222	0.468	0.629	NA	DESeq2
2d5535ce60f9e85f8d0d652b244cd447	-0.047	0.369	0.898	NA	DESeq2
78a166da8c0e2ae904c67c8fedc0afea	0.044	0.443	0.921	0.995	DESeq2
19468e25f879d20a53d4ef9e3be349b6	-0.665	0.550	0.219	NA	DESeq2
d6819e52a761c4d6bf05180072aa152c	-0.618	0.510	0.226	0.995	DESeq2
2bb877cf950a21bf55a03a68543c81f7	-0.729	0.556	0.183	NA	DESeq2
3efa9e0bc4379e26e3d64032ed6bede8	0.057	0.406	0.909	NA	DESeq2
e20732ebabba0e874b14d754d1cc6cf9	-0.769	0.550	0.153	NA	DESeq2
c44929c850ee0699268bae2aef249a9f	-0.108	0.370	0.743	NA	DESeq2
9a186d0058684ccfe23ec74214d28f63	-1.052	0.556	0.055	0.819	DESeq2
9aaccd7d3e8193d8f7b4300391099cb8	-0.460	0.407	0.427	NA	DESeq2
487f05854cd7e0f1372e73b994fd0667	0.161	0.387	0.719	NA	DESeq2
943f9ed620c3bf7d3a43110133c0ab85	-0.304	0.538	0.570	NA	DESeq2
a680a2ae7acb6e040a0569fb30ce625f	0.368	0.451	0.414	0.995	DESeq2
42a7ab7036d981bd16ed1c31acfbaf43	-0.177	0.482	0.711	NA	DESeq2
a8220546bb73e8cb5456eb8951fed889	-0.017	0.550	0.975	0.996	DESeq2
621d67cd28106ce5ea52d4e274c1656b	-0.283	0.485	0.554	NA	DESeq2
1113cb14220952c93685ad3b1223e2c9	0.071	0.550	0.897	NA	DESeq2
a16cd5d589b8b130559b9ed71154ecdd	0	0	1	NA	DESeq2
275e732a8bed42048edc9a0ab23b0d13	-0.652	0.435	0.153	NA	DESeq2
7faa9005134c57e49b02ab0613b2c87f	0.181	0.514	0.724	0.995	DESeq2
799a0474c98ba9c241da0158b4c4eb92	0.039	0.517	0.940	NA	DESeq2
4cdfbac64991674dabe0561ff2c7e9b9	-1.105	0.530	0.037	0.689	DESeq2
532e043b504f6127664ad47c261d190e	-0.348	0.410	0.395	0.995	DESeq2
b9aedd5d9d6de42a0aa4193563d80906	-0.049	0.387	0.886	NA	DESeq2
f4f70137c015315c53391ea756bc1449	0.064	0.369	0.863	NA	DESeq2
03f6b7f5d1586abf37135445c10c75a2	0.038	0.425	0.674	NA	DESeq2
00fa7e0d0e90df8036942a972279a47a	0.100	0.369	0.786	NA	DESeq2
533204429c6bd569c47e8aeb358d9458	-0.424	0.529	0.417	NA	DESeq2
fc67bc94bf58fb4ce9d9e831af078e59	-0.161	0.379	0.680	NA	DESeq2
b1e68f469c10a991d9b91f4e516f69ee	0.098	0.522	0.853	NA	DESeq2
6ec177e4bcd86fe7b7fbe25c76540362	0.259	0.444	0.556	NA	DESeq2
e7727a9ee128cd6929d61758249ee6a8	0.188	0.519	0.715	NA	DESeq2
2508bb5125bbe0a7bc64497beba25286	0.128	0.551	0.817	NA	DESeq2
0028e01743d647dceae841f1b8cf952b	-0.061	0.430	0.887	0.995	DESeq2
01a2eb53044bfcc09fb5ec7e5842c5d5	-0.010	0.369	0.979	NA	DESeq2
82e8f3cc6d28ea60458cf053864edab0	0.061	0.523	0.908	NA	DESeq2
0dcd514db83552efc33a028d6b72a4a7	0.529	0.538	0.315	NA	DESeq2
c30b7f60a5d163920da0128d442520f5	-0.207	0.556	0.710	NA	DESeq2
686ca5d2834e6cc9b45d9f11fbcc0c37	-0.238	0.556	0.668	0.995	DESeq2
c58c956716c54d80e4d54b6e895b9d29	0.422	0.556	0.451	NA	DESeq2
c66747a6a8cf40c44ddd274d3efd9a47	-0.047	0.389	0.887	NA	DESeq2
726a4fd6b8d6cf1db99c229f92f3c0ef	-0.218	0.370	0.906	NA	DESeq2
c238b74bbf4ea614e5eab39081bbf5a7	-0.410	0.370	0.459	NA	DESeq2
7b613554efbd1e785f8043b4b3473730	1.159	0.292	0.000	0.008	DESeq2
4c8add954ee56cff4deda94051768bcb	-0.394	0.370	0.332	NA	DESeq2
3df77f4bf5674e53a7e2245ed34fd7ae	-1.017	0.488	0.037	0.689	DESeq2
73c7d434e1e4702a74cc4ef59ea5bba7	0.060	0.511	0.907	NA	DESeq2
b5aa86d0c006eb6a919a8ded0aa9fefc	-0.078	0.369	0.823	NA	DESeq2
3118db0cb0cdf0c5fe5ff25a0d432e2b	-0.294	0.369	0.493	NA	DESeq2
3528429406dcbe7d9117515a9e206d31	0.052	0.507	0.918	0.995	DESeq2
74ce9c7e0948c0e64f6b8f395eea9464	-0.177	0.497	0.720	NA	DESeq2
70751ceea54f6b8689b7893d42b9dc3f	-0.166	0.546	0.762	NA	DESeq2
7cdf8cc6b077dc238dca7fa4cac51668	-0.323	0.400	0.298	NA	DESeq2
89e77fa29dea0f195d2feff56b050faf	0.208	0.413	0.341	NA	DESeq2
6b990aeae9571c67cdf39ae049330940	-0.270	0.372	0.371	NA	DESeq2
77572844f67e8bcd1ad492fd2083a3c6	-0.175	0.404	0.665	0.995	DESeq2
ff8bb44b328f20acfb8e67524554623d	-0.223	0.555	0.687	NA	DESeq2
c50afd25122c3198afb5406bacb7e097	-0.173	0.498	0.731	NA	DESeq2
de9ccdd9d81093b44398817159b61671	0.314	0.510	0.532	NA	DESeq2
c02c7ad2830adc243ac5e1e38d58fe57	-0.313	0.470	0.493	NA	DESeq2
c1250a998acbc10841f6f4e6c3231e08	-0.347	0.371	0.642	NA	DESeq2
a8fe3f567ce5a022dbc64b7d7878e308	-0.228	0.408	0.576	0.995	DESeq2
342a5d65e605f47d3a576de1c7647bd3	0.373	0.556	0.500	NA	DESeq2
20229aa3856516ffe52cd100dc22091c	-0.103	0.369	0.863	NA	DESeq2
2e3de5fa3272fabfbca23e739325a37d	0.769	0.547	0.159	NA	DESeq2
f58fe574faa8d15693177ccef48d73ea	-0.244	0.546	0.656	NA	DESeq2
8614fdad88c7e5b12af70032de5194b3	0.240	0.538	0.655	NA	DESeq2
641745425a16bfbef11430467fe557d6	-0.314	0.465	0.503	NA	DESeq2
c6c50e764d0f9ba08ba3158e7bf1bc3c	-0.059	0.555	0.915	NA	DESeq2
5fa6ff3daf92a12f5489b8fd70d7cf5e	0.039	0.376	0.917	0.995	DESeq2
12577aaa192ebafd8481888428c73eef	-0.210	0.384	0.632	NA	DESeq2
aa3541ab0a013cee73035afa7beae340	-0.036	0.369	0.923	NA	DESeq2
1d96767d4ee11801ea2623247b569024	-0.123	0.543	0.820	NA	DESeq2
87ae8cfa4bcf914c5120592320cf249b	0.026	0.509	0.960	NA	DESeq2
ba5bfdca33d708bad204178b41f70c36	0.240	0.552	0.668	NA	DESeq2
4e35ac24291d3d7ea1ff6c125c4b6984	-0.141	0.529	0.790	NA	DESeq2
85e2474ddfb0c7a0084489327ffe385b	0.251	0.521	0.627	NA	DESeq2
8489dcae67f0a38974253eec11424291	-0.174	0.369	0.639	NA	DESeq2
deb0f4a760382a73bb42dc7863243272	-0.054	0.385	0.893	NA	DESeq2
5981e3cd80bfb7b11e237b903fc11f81	-0.014	0.369	0.968	NA	DESeq2
eddb922fa9494a883b2e52bbfbed66f2	-0.469	0.405	0.223	NA	DESeq2
8295d50d1de08683f788c6fc57d467d2	0	0	1	NA	DESeq2
74a29bc18189e5aad063be2af937ac69	-0.107	0.519	0.836	NA	DESeq2
4d08011d27fefb35727798ae339258b4	0.183	0.384	0.934	NA	DESeq2
5f31a62cfcde1994999d59e1aee47af1	0	0	1	NA	DESeq2
1e569ffc1b58370cf84a613bf937bdd4	0.039	0.434	0.925	NA	DESeq2
63d79ad044b02f8f389625743cb2a0c7	0.178	0.529	0.736	NA	DESeq2
d6780814199bc8f63f2c6f5ead0b397d	-0.058	0.535	0.914	NA	DESeq2
a7a48f43906fdf53f148dc3b514c84cc	0.064	0.554	0.908	NA	DESeq2
54c9f33a94042db46070f620bcea336a	-0.365	0.528	0.485	NA	DESeq2
c0a8298ec9e469004ed0f012aeb1ca4b	1.410	0.544	0.008	NA	DESeq2
6961e67c9f240ea67b2f82740885c72d	-0.181	0.369	0.997	NA	DESeq2
74c0aefc4ec8ddfa4ac0af2eb2d53770	-0.218	0.370	0.564	NA	DESeq2
642bebc8985100e9947364f7d440cbd3	-0.769	0.301	0.734	0.995	DESeq2
9c1872c3ce4b71130336fb5e9eaa207a	-0.376	0.508	0.458	0.995	DESeq2
e035d5b63fb172e9fe07b58ad505defb	0.103	0.556	0.852	NA	DESeq2
f52bd22e2f372defab0f6d8b3a268ea9	-0.393	0.520	0.442	NA	DESeq2
68b05efdb9c3b838affc1f22a7f9ae60	0.050	0.371	0.722	NA	DESeq2
2dfd7c7bec3b9a051675bb210005db2a	-0.195	0.499	0.695	NA	DESeq2
875e74ba09b530e14640a793fa2fc86a	-0.189	0.369	0.915	NA	DESeq2
26ec603dc907c0d7bdaa0b5a62f053b0	-0.270	0.484	0.549	NA	DESeq2
31cb0b3279ae5323cb1bf30bf6a54436	0.038	0.369	0.918	NA	DESeq2
27e51d69a352422aaee8f2d3cad31bb3	-0.401	0.443	0.410	NA	DESeq2
4308b54b684c1f072338accf9d680d22	-0.258	0.522	0.620	0.995	DESeq2
055031d006eba8c5f042f48eef311393	-0.577	0.512	0.240	NA	DESeq2
16cd88cae3dfe7272855ae0cf7d60bd7	-0.814	0.537	0.129	0.995	DESeq2
4cec85aaf4a2ea3dd5da690813a24023	-0.122	0.480	0.807	NA	DESeq2
ad3f5126bb640f0e7584275544abe45a	0.432	0.556	0.434	NA	DESeq2
7dbbad6a8babddb62e5586560c32cf93	-0.032	0.373	0.931	0.995	DESeq2
ed45830979e45badfaa2d7471217b3c0	-0.077	0.369	0.834	NA	DESeq2
db11fe706cb38024efa469119a20b360	0.287	0.497	0.577	NA	DESeq2
ae69011aa3fc595bcbbc36363704e7aa	0.183	0.556	0.743	NA	DESeq2
629e3f12289ced5ca1045850bd661812	0.346	0.551	0.540	NA	DESeq2
f0cb8c2433040ec7e265c228fc98d6db	0.145	0.553	0.792	NA	DESeq2
e7f2483d59390ff4c15c3618905bc63b	0.190	0.370	0.947	NA	DESeq2
bf45a2adfc03d5ef8f9c300407132de3	-0.244	0.441	0.575	NA	DESeq2
e75dc491cd590ba55210575c398eeb33	1.370	0.555	0.508	NA	DESeq2
2f5d4aa1c61d50d947c03e7b50d8a8d7	0.502	0.554	0.362	NA	DESeq2
c0752e63500f1e60d55864c7340b87bf	-0.164	0.483	0.733	NA	DESeq2
d3c7217fa44256805baedb3d4465f098	-0.042	0.443	0.927	NA	DESeq2
95ca497dc28ea9abf496b1816e7140ec	-0.625	0.521	0.210	NA	DESeq2
a4d5f2c400e719a6551bb5da4cfdb048	0	0	1	NA	DESeq2
47443ebff870b14ba32f4bd31de6e04b	-0.006	0.485	0.991	NA	DESeq2
bc1989ea618b0f809b0865410472e5c6	0.254	0.523	0.628	NA	DESeq2
7d8673ec23fd21b152510f20c553616f	0.214	0.528	0.686	0.995	DESeq2
64017deee47f9a826e4fdfef4a532747	-0.135	0.553	0.807	0.995	DESeq2
813c0f139a8f8ee5d73bd937b1250fde	0.145	0.538	0.786	NA	DESeq2
89aef73efbe34d0088a74a2decdd4eab	0.032	0.413	0.946	NA	DESeq2
0e394859795b7d8b14f66f901df8fd96	-0.238	0.389	0.522	NA	DESeq2
37f056ef7ab78c5241d311c7d2227e32	-0.438	0.430	0.308	0.995	DESeq2
091cc27e1471a05c52e47f2d6c1d7490	-0.530	0.544	0.318	NA	DESeq2
493c2c14c8208124b7d0b47eed2df2ee	0.156	0.549	0.776	0.995	DESeq2
4de20badbc9b6dff93b6b8d9aee93847	1.256	0.413	0.002	0.117	DESeq2
d4625183df556ee2e5d2519c099ee49f	0.136	0.369	0.705	NA	DESeq2
5d0e1f02746d675033af1a167c8d0adb	-0.215	0.392	0.576	NA	DESeq2
36843ecd9f030f0c0def8ea6c61f83cd	-0.431	0.372	0.218	NA	DESeq2
23b53e82833d9d15859583249d26b0fa	-0.814	0.536	0.109	NA	DESeq2
d768237cfc8b6dfa16494ac05bd7f86a	0.305	0.556	0.583	0.995	DESeq2
945524c4207bf97c4446164489c8f992	0.040	0.376	0.915	NA	DESeq2
28d8a091a2938be747a2d3ead74c5ef2	0.418	0.522	0.414	NA	DESeq2
4e71bf11232e982aa594294280cbe70e	0.606	0.556	0.272	0.995	DESeq2
483e3281cd9b5d2cc98f295d5b6cd79d	0.083	0.369	0.817	NA	DESeq2
f432f1f4790c8a6fab7a1bf2a004db85	-0.453	0.541	0.402	0.995	DESeq2
9fd9064c3df6ade6e880fb89603a28cc	-0.127	0.373	0.960	NA	DESeq2
7b17ee7f50182904e35eebdcd250de57	-0.072	0.369	0.845	NA	DESeq2
d3ef284f9b8d0b803f2a20407ab58a5c	-0.154	0.369	0.665	NA	DESeq2
d0665a2e9acc3e61b445769ac586a535	0.005	0.482	0.992	NA	DESeq2
04a93b99fd7eba4924f6f878d1c0a0c1	0.289	0.385	0.452	NA	DESeq2
bad36048553b5ab55dcc3b7f29c3c9fd	0.493	0.489	0.312	0.995	DESeq2
74c99b2bfe1ae344a29ae9a0eef739bc	0.091	0.461	0.843	0.995	DESeq2
74fab9a9ad55edbf3f2ebcb11c99c0b1	0.827	0.556	0.133	NA	DESeq2
bfa710c4cd084f040b3a469872bc0235	-0.355	0.370	0.899	NA	DESeq2
e956195aac8a6daa754a9dac7af5fb05	0.176	0.424	0.505	NA	DESeq2
7c77b259321cfb096537cf1b477bb68b	0.041	0.496	0.934	NA	DESeq2
b75ba3f582a36e6b40ae3c7d0624ea5b	0.279	0.432	0.518	0.995	DESeq2
9cbcf8d7de2106c2710612cdd54b6f60	0.295	0.358	0.410	0.995	DESeq2
dbfa627060505614d68aa61348658411	-0.120	0.554	0.829	NA	DESeq2
cb0f3b230f8d0ab15e178c4a36fadbe1	-0.086	0.497	0.863	NA	DESeq2
663a46ea6cf118d801ee7f02b918496d	0.174	0.555	0.753	NA	DESeq2
446dfb078923e2e12886667b7843dedc	0.457	0.552	0.408	NA	DESeq2
bb5c749e07623bb66d13cdd114622fd4	-0.503	0.552	0.358	0.995	DESeq2
8b2e3f53688f401ad7532398ae09c0ba	0.251	0.321	0.435	0.995	DESeq2
94402b807c8a44446114b998efd44c31	-0.171	0.369	0.976	NA	DESeq2
50d61bb271439338ee4eb8167b4e73ed	0.110	0.487	0.821	0.995	DESeq2
39f205f156b3a1305fab9ce28f016c10	0.296	0.517	0.562	NA	DESeq2
7aba1934cba67c978e41c8437e9cab9f	-0.553	0.446	0.215	0.995	DESeq2
e165e99fb038f28f0049db4610538372	-0.009	0.528	0.987	NA	DESeq2
f47dd7fe8b0966c3d966224146e508d8	-0.346	0.468	0.444	NA	DESeq2
c16857f27c86882437bf0e7b847006e0	-0.626	0.521	0.227	NA	DESeq2
bc6be31496e02a604c5dbcbf518bb8e7	-1.343	0.548	0.258	NA	DESeq2
3df8b8b124fa24581d3b9625c7f46fc8	0.022	0.555	0.968	NA	DESeq2
f7f6b756ed880205c281a3be12bd2dae	0.401	0.501	0.423	0.995	DESeq2
5b47a77f7e016d0930ed16fe9ca1c311	-0.572	0.522	0.256	NA	DESeq2
deb46e0cb90fc4dc54a803ef19494f1b	-0.268	0.404	0.507	0.995	DESeq2
f2afeb5505d0c3b149aa7e013c72caa1	-0.197	0.553	0.721	NA	DESeq2
3f0fe4db5a34e6645f62990484a3d7ab	0.366	0.535	0.492	NA	DESeq2
41f8e08c1245a4dc2d19ac57a53ac3f5	0.211	0.556	0.705	NA	DESeq2
9c760cd5bd149a5461b0eea79764a4c3	-0.310	0.556	0.578	NA	DESeq2
c3958e325f89c354e6bf096da2c97d61	-0.416	0.532	0.429	NA	DESeq2
f7202caec8a73fda449e2fdd5d3ab731	-0.249	0.370	0.782	NA	DESeq2
c1247e781bddfc0f2c5e399e41d31a0d	-0.266	0.552	0.631	0.995	DESeq2
99540ab785c599e55ed3dba15e21d679	-0.010	0.545	0.985	NA	DESeq2
9c3d00b89bfcb368455d8fd651b7a5ed	-0.147	0.389	0.984	NA	DESeq2
36c8cf18759c65df410c01b5419b17ce	-0.341	0.373	0.257	NA	DESeq2
2392f774a82bead6a3c3a1500eedb049	-1.148	0.541	0.033	0.668	DESeq2
1f36c0c2b2110ea4e12ff60350c42ec4	-0.161	0.535	0.763	NA	DESeq2
d91724bdb94376af830f2aea4015e368	0.223	0.510	0.659	NA	DESeq2
97d4d2c1841a16b800fdf2770e60a47b	-0.119	0.369	0.783	NA	DESeq2
a3a20040b0f6704817e7d03d8441beae	-0.408	0.537	0.447	0.995	DESeq2
e30ab1c8670375f8cb06cec86e10fd7c	0.322	0.545	0.555	NA	DESeq2
40099e4dd3586927b16f87c2596fba2f	0.356	0.536	0.502	NA	DESeq2
351ceebea90c8ff859355b1d48bdcd5d	0	0	1	NA	DESeq2
2d66b2dfaa4ada80b6f538f8f7d64304	0.118	0.369	0.845	NA	DESeq2
88175486dbdb09534623c0f540e4a011	-0.091	0.414	0.829	NA	DESeq2
860022717d6ac507fe6d4b0dc6863294	-0.365	0.550	0.503	NA	DESeq2
bef52844ba75d681f13cd8ccefcb4494	-0.132	0.473	0.780	0.995	DESeq2
80ced9e5ab683fc29ef7995db3f2bd1b	0.349	0.556	0.530	NA	DESeq2
4449d3153ada31f48be50b965c550fec	0.160	0.437	0.750	NA	DESeq2
e4cd490929475b93ab8e10b145aa7679	0.054	0.556	0.923	NA	DESeq2
469a8b8fcdaee1dc9f8bec8144f370fa	-0.037	0.374	0.922	NA	DESeq2
6862eb4e7917d8f60bf4f7de13490a2b	-0.135	0.369	0.711	NA	DESeq2
e6067127b3d6eba7195ba463c057c7bb	-0.176	0.479	0.713	0.995	DESeq2
a6e1e2518e1e5513a43326317e266d56	-0.049	0.508	0.923	NA	DESeq2
0743a937815202bd6ddce9bc09b68cc2	0.114	0.369	0.788	NA	DESeq2
c4946a859e710ed711e8531f5548a2e4	-0.110	0.369	0.758	NA	DESeq2
9c4f12635e628336d432f7229bfdc8a0	0.181	0.556	0.745	NA	DESeq2
2a03a2cab555c3c1e2940e115a772498	-0.227	0.370	0.617	NA	DESeq2
1eaaa7dc0e51aa740e095575b88fd173	-0.768	0.554	0.164	NA	DESeq2
31db984a67263f2f17bfc1720e2bfabb	0.032	0.493	0.948	NA	DESeq2
734bb842b725492698eb131c8b1c6c82	-0.091	0.522	0.861	0.995	DESeq2
b596ab7d3df65bb5257949e7446adb2b	0.046	0.444	0.917	NA	DESeq2
f8e3f428e1b020687f15d342f153aa6c	-0.365	0.519	0.476	NA	DESeq2
331a589f135b36e9d426261e7fac10c0	0.361	0.544	0.507	NA	DESeq2
fb1232e8c3cac86c121108eee0066f39	-0.046	0.520	0.229	0.995	DESeq2
b5ca08dc8300f31a75f6052faa9f4a63	-0.097	0.369	0.805	NA	DESeq2
d4699a1c6305055c2caab45b0e797027	0.166	0.532	0.754	NA	DESeq2
34a7a1d0d9eeb71caa09e19688e332a7	-0.219	0.546	0.688	NA	DESeq2
ab7907f727af53c761e7b8f63d1b8219	-0.238	0.372	0.578	NA	DESeq2
3c1692c5456a8d504392d4e24a6878e7	-0.045	0.369	0.915	NA	DESeq2
234c761f88b5035527e4b81dd3c7bf6e	0.148	0.550	0.787	0.995	DESeq2
94d2af14113b51e18d679f8b682bb9ad	-0.182	0.555	0.744	NA	DESeq2
db7684e2e29ad9a53b36fae5d3a48564	0.373	0.541	0.489	0.995	DESeq2
a117b034f6f33744d89ff0ac72632eee	-0.169	0.454	0.709	0.995	DESeq2
332bec7d7149d255892dec859d98a719	-0.707	0.537	0.173	NA	DESeq2
4173946ef4ae93233af26330615ba863	-0.496	0.555	0.369	0.995	DESeq2
6636e77de6b91031d1886944f3035282	-0.673	0.510	0.187	0.995	DESeq2
561ebe7429c18c6ac8d41d5d73445206	0.190	0.498	0.708	NA	DESeq2
7bc2df2917778f1a4cf6666685041801	-1.104	0.519	0.009	NA	DESeq2
ec42afc00c4f104f8c9579c1dd70c358	-0.335	0.535	0.532	NA	DESeq2
f97844862ae2a69ef9eab29ccfc846ca	0.336	0.549	0.543	NA	DESeq2
ea6e7b460d0f24143cfca882f3eb347e	0	0	1	NA	DESeq2
146829e576c4718986af2055fb89af3b	-0.218	0.322	0.499	0.995	DESeq2
924e4dd87c225d208988548f362030ac	-0.139	0.457	0.763	NA	DESeq2
401244689e60080e337f554a62ed5477	-0.171	0.369	0.681	NA	DESeq2
633d180c3cc87ba78a5e6605d8c9a3d3	-0.054	0.348	0.877	0.995	DESeq2
b30a1832deb3b17fea698a4ba38ebd4c	0.312	0.547	0.566	NA	DESeq2
9893ff3c62e03aae546c0ee12cc9c7f9	0.613	0.541	0.244	NA	DESeq2
e27cdff41a9046b370e6b2dc1f4fdcf0	-1.060	0.552	0.043	NA	DESeq2
0581fa663e906bf1914efa6cec7418f5	-0.372	0.498	0.444	0.995	DESeq2
8d3e448972ccd7a4806e7ed94571309c	0.278	0.522	0.566	NA	DESeq2
ed0910ebd7dd27be9160e9c46e18716b	-0.231	0.467	0.616	NA	DESeq2
76e044ded5185883a49dcd6b84b28577	0.275	0.548	0.598	NA	DESeq2
4e61470b587973bf8a9ef98a76c248b0	-0.732	0.553	0.185	NA	DESeq2
6db7752bf39382795a9d0bff35fef573	-0.150	0.497	0.762	NA	DESeq2
12e1efb53efba46f38486c5eaf242f66	0.219	0.501	0.663	0.995	DESeq2
fb1948d5eea176129fc1317f206593bd	-0.314	0.554	0.570	NA	DESeq2
eac1025420c1bf4e4d9ac505c52187af	-0.084	0.426	0.892	NA	DESeq2
f721a88721108e35bed151360fc69147	0.350	0.467	0.429	NA	DESeq2
daff3893a5d989171df9100a7bce1f07	0.098	0.556	0.860	NA	DESeq2
03d40308bcb63410970fc5299e9f17ae	0.003	0.556	0.995	NA	DESeq2
b4537ce57165804d71c90bd67a86d7fa	-0.376	0.439	0.412	NA	DESeq2
f1e9b98f3719fa190393cb42097fe7b2	0.004	0.419	0.993	NA	DESeq2
a1a51090b68936454beaf9243261d26d	-0.758	0.517	0.113	NA	DESeq2
8b585d28e9b2c469a89e82ea9cda8ae0	0.081	0.550	0.883	NA	DESeq2
388cb0b772a800f51b92185a159faf14	-0.489	0.556	0.378	NA	DESeq2
eaebf631c3d293d3d069699ab5dc01d6	-0.045	0.510	0.930	NA	DESeq2
9b267a9e12e6746c3065a0c3980ea10d	-0.793	0.437	0.070	0.888	DESeq2
54d6083a52b2d13ee2d76be358c65fd2	0.283	0.483	0.566	NA	DESeq2
935b48820f22138e11c5baf5872e678b	-0.071	0.532	0.894	NA	DESeq2
91a6158752846b2db24063f06d197b3d	-0.916	0.555	0.091	NA	DESeq2
4cdf2a8d94632c4d8fb2e9ff6faade12	-0.138	0.370	0.732	NA	DESeq2
c53858392d8e8b690415a523f04c18ac	-0.080	0.556	0.885	NA	DESeq2
5811a9abcc09b51c525ccad23f30b6b6	0.115	0.480	0.811	0.995	DESeq2
c4b0c46cc0e83470d01e7b15d5915fd3	-0.094	0.373	0.889	NA	DESeq2
4fbc63feecfbc4f822f8ecc36a26ed78	0.001	0.369	0.997	NA	DESeq2
b014c8706c3b72d7876086ca78d01eed	-0.080	0.369	0.812	NA	DESeq2
3667c626054a9a0276488a9cccafef3f	-0.085	0.369	0.817	NA	DESeq2
135d6a9d92b7c150592fa8e1026b1eb8	-0.092	0.423	0.831	NA	DESeq2
85995af882c077fd96975460fcf810ab	0.560	0.556	0.312	NA	DESeq2
b0a3ee1cbb684bd5b4e0f3ea38da3f02	0.087	0.497	0.862	NA	DESeq2
b12379e0f00ececf64a1ae3edc00e2ab	-0.208	0.556	0.707	NA	DESeq2
746b7a44b756a43daef8a4ce01256f81	1.126	0.502	0.025	0.625	DESeq2
08a79a5aad2371b5b74098c6903db4d5	-0.291	0.556	0.600	NA	DESeq2
121ad6b2921eafb029b4a54e157d4dad	0.209	0.452	0.644	0.995	DESeq2
30095612ef4344ade882563ae8283131	0.430	0.432	0.320	0.995	DESeq2
d0d2543bedde5abab92e90928f00f440	-0.255	0.369	0.542	NA	DESeq2
3be45cf793d6e2db025ee8febe7e5714	-0.214	0.556	0.700	NA	DESeq2
0a94f650125f10a11c6a63f3b1065355	0.384	0.556	0.488	NA	DESeq2
c1f580a523886683962bb9e9dfba8780	-0.148	0.369	0.694	NA	DESeq2
7e9ff70150f97ffebccb1715671aa791	0.273	0.373	0.171	0.995	DESeq2
15e1bad4a2a3f0f91df6233ee61ee851	0.097	0.369	0.779	NA	DESeq2
17e9b9a3ffa34c93929bec92e49e4ae4	-0.474	0.535	0.368	NA	DESeq2
cf005b33165ad421085f65e662b1fbb1	-0.270	0.482	0.575	NA	DESeq2
3374a6160ff90936a1acfa58ca93b1bf	-0.201	0.369	0.635	NA	DESeq2
8785e51e5247d7cee51748d082d344e7	-0.011	0.482	0.982	NA	DESeq2
d81cdbaa7eb5e29c8a0a8c4cbe639f1f	0.221	0.430	0.606	0.995	DESeq2
1f69fac988cd0a795274dc9339d7fe38	0.049	0.384	0.899	0.995	DESeq2
3d74120b7c093571dbaea4c108a79303	0.211	0.555	0.704	NA	DESeq2
082ca77cb9226b437bc24c297c250739	0.023	0.445	0.960	NA	DESeq2
f69927f7d85ae141199ddf6ebdbf0069	-0.371	0.319	0.245	0.995	DESeq2
2cfcc05e7b32b8d0c98423fb7d22759e	0.108	0.464	0.818	NA	DESeq2
7954eea1f1de4dafd83349d9f93d5b59	-0.993	0.546	0.033	NA	DESeq2
ca5b59d4c57039c47fa8a50521931309	-0.260	0.493	0.597	NA	DESeq2
48ea095590ac1d4be3993559df799504	-0.141	0.369	0.723	NA	DESeq2
33a6729e4d7669853f2eafbadfd0d28f	-0.128	0.546	0.819	NA	DESeq2
c6c51b36b65d595757de865e9729eb47	0.831	0.488	0.088	0.970	DESeq2
13c0b08afdcc961f93cde6a0de0d12b6	-0.347	0.371	0.668	NA	DESeq2
a4580b1716b1141573d87823a1af431e	-0.214	0.369	0.538	NA	DESeq2
a3430c587a9287163583891bfa40d5a6	-0.479	0.464	0.385	NA	DESeq2
a405f5140e4389c2b348799c7c2ce05f	0	0	1	NA	DESeq2
9a1fced6a95c3e0b412504863895d6d1	0.100	0.534	0.851	0.995	DESeq2
663860f269514442b4859af586202f69	0.129	0.369	0.724	NA	DESeq2
064bf5eccee609a01f36645eb05fbfca	-0.350	0.410	0.394	0.995	DESeq2
0f321edc9b04ad1d3b49852331f35c7f	-0.340	0.446	0.917	NA	DESeq2
