"","average","sd","ratio","ava","avb","cumsum","p","padj"
"56eba01ccfd5a3d9d4aa9ad43dc70f6e",5;42631408191335e-06,2;82139543978824e-05,0;192327314540518,1;08526281638267e-05,0,0;997902787318844,1,1
"370080179ca44192f9a4fe135ebab387",5;40534239980314e-06,1;52004470622774e-05,0;355604172538942,6;83745201792248e-06,4;53292197367697e-06,0;997911983747631,1,1
"e1cb71968e5193ca554f725cc0f0762d",5;39563094523884e-06,1;99401031266337e-05,0;270591927783561,4;84606475311723e-06,6;29134461972597e-06,0;997921163653746,1,1
"a0afbdf3de699283fe25d5bc0a465fb3",5;3874199632906e-06,1;99781544228473e-05,0;269665548141398,6;43075788625275e-06,4;6782421972768e-06,0;997930329590031,1,1
"70eea8924f91af86fc4d6b3644e28cb2",5;38630478704593e-06,1;2772241008566e-05,0;421719632712338,7;88201744258245e-06,3;60864531291009e-06,0;997939493629002,0;482,1
"d0e191d603c91e87950fdd1e98aacf08",5;34182026742839e-06,2;77746313891521e-05,0;192327314540518,0,1;06836405348568e-05,0;997948581983827,1,1
"887559ee4bac59936a14234ff9b55f87",5;33864172204308e-06,1;60231073515368e-05,0;333183920254459,7;02049752981863e-06,4;15776596766921e-06,0;997957664930805,1,1
"9c421ae6cf070841bb7de72c6b760f3b",5;33705383556122e-06,1;27658561306966e-05,0;418072535121856,8;60159973375341e-06,2;70563107872231e-06,0;997966745176218,0;455,1
"c52918f62c1904f3479ef9245eafc1ca",5;33473552690908e-06,1;94090341429499e-05,0;274858372014707,1;06694710538182e-05,0,0;997975821477356,0;46,1
"3118db0cb0cdf0c5fe5ff25a0d432e2b",5;32153512876736e-06,1;99203107862307e-05,0;267141169928218,1;06430702575347e-05,0,0;997984875319875,0;498,1
"b4657bc3b978d865b556c2ceb695d109",5;30557455870964e-06,1;93476932586037e-05,0;274222590145227,1;06111491174193e-05,0,0;997993902007732,0;476,1
"72505f73b0ca355c84fddc903a37fed0",5;29611045777349e-06,1;60762015000478e-05,0;329437924609103,2;79187987322632e-06,8;19918102421015e-06,0;998002912593754,0;516,1
"d70666b9c434e7cfb88407690a3dcc82",5;28822011536365e-06,2;15428358958766e-05,0;245474650641323,8;0092266290767e-06,2;76469157100834e-06,0;99801190975547,1,1
"ba56a517ab71188507a8c289647327af",5;2776871390532e-06,8;17571211202993e-06,0;645532409499534,7;04533330904241e-06,5;64504481522663e-06,0;99802088899681,0;839,1
"4702aba0cba3d8f5f337b4e5e92c1d05",5;25862516277006e-06,1;98600448663754e-05,0;264784153215753,4;02331376214705e-06,6;78131611783215e-06,0;998029835806883,1,1
"5a709218a1235670516b1ad53ce2ed00",5;25103041243137e-06,1;94617321981411e-05,0;269813105995411,8;46999045698803e-06,2;2815770260404e-06,0;998038769695557,1,1
"61f5119c9ff8d6564a14b11bdae5394a",5;2469166240791e-06,2;08281545885394e-05,0;251914618828794,3;11077468658945e-06,7;605256753468e-06,0;9980476965852,1,1
"31e66984d56318575830995009acb3b9",5;2405009715883e-06,1;59975454787617e-05,0;327581564218435,9;33953379094481e-06,1;38592198922307e-06,0;998056612559514,0;366,1
"a4050e1eb380bf26b4f3457a328e0a42",5;23538281119115e-06,2;7221213085093e-05,0;192327314540518,1;04707656223823e-05,0,0;998065519825998,1,1
"ed4771f28f87a776b7fc4708a20b25aa",5;23379322830082e-06,1;39531326628511e-05,0;375098076880993,4;930256613218e-06,6;16343513577679e-06,0;998074424388032,1,1
"3f294b559493444539cfb8094acd8c62",5;20006678656983e-06,1;99093555311825e-05,0;261187097614755,2;41426922793071e-06,8;31121653866511e-06,0;998083271569274,0;802,1
"c4359cbac8cd162d826f417605d377dc",5;1920482207349e-06,1;91358853352575e-05,0;271325215937026,1;03840964414698e-05,0,0;998092105108057,0;522,1
"b4db9904643d797dd17964acfa58eb8b",5;18022629678665e-06,1;95871161937459e-05,0;264471106698222,6;70552293691176e-06,3;93607809178934e-06,0;998100918533501,1,1
"6c89da2ef4dae7a70427bf52db1d849b",5;17517015490133e-06,1;24005011428854e-05,0;417335565334833,6;52669136168907e-06,4;56508184002303e-06,0;998109723356631,1,1
"80c69bbe2e5301dbf51c8623ff0b58d0",5;15916111786414e-06,1;51801526617804e-05,0;339862268371881,6;95361503858741e-06,3;802628376734e-06,0;99811850094264,0;745,1
"243abf0b0d9a7c6414a9de62cbd2ded2",5;15886199631451e-06,2;68233454444022e-05,0;192327314540518,0,1;0317723992629e-05,0;998127278019736,1,1
"b4ca2b295a765021d745681526442a44",5;13907326073245e-06,1;96474040500535e-05,0;261565001037298,3;6736163324084e-06,6;8669313556571e-06,0;998136021429085,1,1
"e3b16b882b7167460a04cbfccea3f8e7",5;10628960132746e-06,2;15947026189829e-05,0;236460288035584,0,1;02125792026549e-05,0;998144709061655,0;494,1
"75f7c9ad3d7609b2a52b9c2499649921",5;10321712285337e-06,1;40623917031438e-05,0;362898234566492,9;80109508885346e-06,5;15886199631451e-07,0;998153391466835,0;229,1
"57d8fe056e88d2a60199e6796a1e2454",5;07896947655802e-06,1;23740208035625e-05,0;410454253891006,2;84612256345694e-06,7;90676478311695e-06,0;998162032618061,0;524,1
"d37a35f56c6497dc5eb00c5b283cfafa",5;05262979549779e-06,1;15021398077208e-05,0;439277376206662,8;06798244766483e-06,2;72310026938339e-06,0;998170628956029,0;465,1
"dc6036cf6fca2abf03b0e30e2778d109",5;0323000816792e-06,1;56456124371799e-05,0;321642895213265,9;6934454743979e-06,5;19616564544691e-07,0;998179190705852,0;191,1
"74c3cb887e5cf8ad39124804ac46df6c",5;02914220268382e-06,2;61488713378999e-05,0;192327314540518,1;00582844053676e-05,0,0;998187747082989,1,1
"b2056cab9d3600f38fda71c105d9bd5e",5;02629583114086e-06,1;44951820003476e-05,0;34675631054652,6;90399839676588e-06,3;80836447835651e-06,0;998196298617426,1,1
"a383453604ced45d6a649b5792e73f43",5;01971588632433e-06,9;90915516016649e-06,0;506573547914855,8;05437210604364e-06,3;03332951576595e-06,0;998204838957013,0;367,1
"4d707d5b6cb68395f47f330172619c2c",5;01866033592408e-06,1;90542306605556e-05,0;26338824302748,1;00373206718482e-05,0,0;99821337750073,0;486,1
"1a22585ff1b081b92dbe24cbfe9f8799",4;96881154624696e-06,1;88269140671661e-05,0;26392065786886,9;93762309249391e-06,0,0;998221831233752,0;486,1
"5b0ce644fd491db59bd4949cbe3eeeca",4;94439827847401e-06,7;8644557977052e-06,0;628701896947116,4;55465622171366e-06,7;18389466620407e-06,0;998230243431038,0;899,1
"da122fe6063e35cbbcbd3bac1770f3eb",4;9434168897542e-06,2;57031451906056e-05,0;192327314540518,0,9;8868337795084e-06,0;998238653958628,1,1
"a93de336ba8859f8c1819eb2f14eef17",4;93059122795278e-06,1;30548715270846e-05,0;377682094973006,6;06780149222866e-06,4;41115149379747e-06,0;998247042665162,1,1
"f076023ea26f1532d333d897262864e7",4;93028481791359e-06,1;81284886962139e-05,0;271963366639784,5;00170057819659e-06,5;21613338464463e-06,0;998255430850382,1,1
"222a915249aeda02cf2b41b47fe62ea1",4;92539325376663e-06,2;56094318455686e-05,0;192327314540518,9;85078650753326e-06,0,0;998263810713295,1,1
"3df18ba02ce2d2ebaea7483a763bdb52",4;92103291532856e-06,1;32685800341046e-05,0;370878639815256,9;84206583065712e-06,0,0;998272183157706,0;132,1
"f52bd22e2f372defab0f6d8b3a268ea9",4;91725825887905e-06,1;8306378635562e-05,0;268609010922934,0,9;83451651775809e-06,0;99828054918007,0;491,1
"85c9a8582fc3ea6164a5f30e91ca1224",4;89455675326291e-06,1;24109423907451e-05,0;394374302866219,5;9186725535252e-06,4;51957087072179e-06,0;998288876579021,0;668,1
"a9d960acc3383873c5582c00a7e703f6",4;88999081984681e-06,1;63937747787896e-05,0;298283396339782,6;3230356395499e-06,3;802628376734e-06,0;998297196209678,1,1
"26412cf939833c8d0644c0cf8cc58af2",4;85512312592247e-06,2;52440644612632e-05,0;192327314540518,9;71024625184495e-06,0,0;998305456517865,1,1
"9c59d4e1f83910c33d8d80feb30206b8",4;85420331187283e-06,1;46585057158602e-05,0;33115267039946,3;02770348690518e-06,7;09444564097716e-06,0;998313715261118,1,1
"7203bcd0a00a222a17862a6cd8fae425",4;83912976096165e-06,1;21791267973534e-05,0;397329779177044,4;88867085120575e-06,5;41603489161441e-06,0;998321948358848,0;862,1
"3a1bbea94402b883002265a325a704e9",4;83728367647657e-06,1;45756342480869e-05,0;331874661105156,3;30381921501255e-06,6;79231256920743e-06,0;998330178315724,1,1
"0cba1516d5fa338e84337432dae5caa9",4;81040546013886e-06,1;84771795713003e-05,0;260343059479198,6;50509739431819e-06,3;35538379718718e-06,0;998338362543101,1,1
"a7af0d8ea76b005d72a8adcf24b1beb4",4;8035988557833e-06,1;91488822377633e-05,0;250855313440185,7;01594646676936e-06,2;79057826362779e-06,0;99834653519,1,1
"ea6e7b460d0f24143cfca882f3eb347e",4;80195703035633e-06,1;77559389292914e-05,0;270442303810513,4;2871719241685e-06,5;6229687025562e-06,0;998354705043564,1,1
"a72056b90062d2214372283c7832b1c7",4;79103806873703e-06,1;79652142157391e-05,0;266684160355831,3;83041966077803e-06,6;02525788103731e-06,0;998362856320052,1,1
"675b6eae08f3a7cba10e78c9f6f98bf2",4;77248203489933e-06,1;22824695972591e-05,0;38856045985771,8;52623780210224e-06,1;2965607043409e-06,0;998370976026062,0;229,1
"95bfb50ffb2c33b72cdb4298db33d328",4;7341311922436e-06,2;46149705961097e-05,0;192327314540518,0,9;4682623844872e-06,0;998379030483515,1,1
"898859f5405b34e77cd35e8016093465",4;72636329869151e-06,1;18702798676915e-05,0;398167806603761,5;82467363379194e-06,4;23272845752294e-06,0;998387071724991,1,1
"428ff0bf895fc17a12d80144d162a5b9",4;72219228721606e-06,1;71322407253873e-05,0;275631913122638,9;44438457443213e-06,0,0;998395105870079,0;476,1
"479e52e003f9445adb1b8ff627f41d82",4;7109710415468e-06,1;38887373693299e-05,0;339193615392995,9;4219420830936e-06,0,0;998403120923797,0;247,1
"92661757c3a0890519d4bc0fa0372647",4;69714861951076e-06,1;76914452639113e-05,0;265503951171952,9;39429723902152e-06,0,0;998411112460612,0;496,1
"30df0c1238c5fa055e2eb65a213c7030",4;69492278231653e-06,1;73648336966739e-05,0;27036957936521,9;38984556463307e-06,0,0;998419100210477,0;473,1
"be521485c5a85e4c85a824d3e019907e",4;69386605583823e-06,2;44056132487066e-05,0;192327314540518,9;38773211167646e-06,0,0;998427086162472,1,1
"479d845f93bf8309acd82193b85b70d8",4;69386605583823e-06,2;44056132487066e-05,0;192327314540518,9;38773211167646e-06,0,0;998435072114466,1,1
"3d1b33e89f26beed5a405e62ba10304e",4;68084347120256e-06,1;72225668124038e-05,0;271785473221761,5;18462447764908e-06,4;49837496204496e-06,0;998443035910367,1,1
"a34b02544d1f657d9ae03af7178f3ebb",4;66517644966052e-06,1;77961413022199e-05,0;262145392668836,0,9;33035289932104e-06,0;998450973051037,0;495,1
"000e1b1c038764b01364b549273677ff",4;66337075102477e-06,1;83815103839584e-05,0;253698997177866,0,9;32674150204955e-06,0;998458907119566,0;48,1
"ea23978393845759f4542ab0173ad842",4;64752445112753e-06,1;33961390966304e-05,0;346930142901887,2;89649193067708e-06,6;81234153310328e-06,0;998466814227847,0;742,1
"07b53cc20a27f228a7e00395e82891ad",4;64443625118254e-06,2;41486044885428e-05,0;192327314540518,9;28887250236509e-06,0,0;99847471608199,1,1
"d98dcf4756a1835531496df05e630627",4;64384365230738e-06,1;52904218430081e-05,0;303709322083281,7;79549607418818e-07,8;66035812901115e-06,0;998482616927911,0;345,1
"93fec1ebcb231fca428195f9a9392f89",4;64100755322335e-06,1;49127606626943e-05,0;311210490008955,2;01165688107353e-06,7;55773777981226e-06,0;998490512948608,0;515,1
"01cd36d86cbb2d3abebbb9258a0a86ca",4;6386446786331e-06,1;37178914231548e-05,0;338145603835544,0,9;27728935726621e-06,0;998498404949206,0;225,1
"64998c2e6d70d73baf31a9d56d09c0c4",4;63055366966767e-06,1;70849534998549e-05,0;271031095853261,4;24030665897758e-06,5;3236797274276e-06,0;998506283184093,1,1
"d5ef429cd6758284b144e04e835f8cb6",4;63020974849957e-06,1;47334661325004e-05,0;314264797357212,8;01076669220341e-06,1;45792827226169e-06,0;998514160833846,0;512,1
"bc1989ea618b0f809b0865410472e5c6",4;62782281044352e-06,1;45118206020187e-05,0;31890022191976,5;30480628560424e-06,4;32975406996883e-06,0;99852203442256,1,1
"01079edac71920706cf7ad62d92c0b41",4;62664674465012e-06,1;42168449770247e-05,0;325434141831544,9;25329348930023e-06,0,0;998529906010364,0;235,1
"1e569ffc1b58370cf84a613bf937bdd4",4;62342236128679e-06,1;42450987235839e-05,0;324562324979353,7;74474541910735e-06,1;84551184981816e-06,0;998537772112334,0;612,1
"72f8a9adca3679ee48b76fb607b3e196",4;61123860781367e-06,2;3975994355405e-05,0;192327314540518,0,9;22247721562734e-06,0;998545617485363,1,1
"396167561312d5fe18c679440a4f1920",4;60909338361123e-06,1;52458828809576e-05,0;302317249817528,8;25424927535568e-06,1;12459374051124e-06,0;998553459208595,0;47,1
"017448f9922bf9770289ccecb01deb43",4;6062517929111e-06,1;182590775124e-05,0;389505134811162,2;32272929983648e-06,7;35324473696276e-06,0;998561296097261,0;603,1
"125121b5e37a8336cb7632eacf802abc",4;59971164209085e-06,1;73446564185227e-05,0;265194739584389,9;19942328418169e-06,0,0;998569121858782,0;49,1
"a358b31b7691d6db23f43ed937917aa1",4;59544406314575e-06,1;33744647183121e-05,0;343598354022628,6;69919669207721e-06,2;90697333991667e-06,0;998576940359618,0;726,1
"e6db77d066f990a617b9662703a028db",4;59500410606915e-06,1;66590363961514e-05,0;275826524223856,0,9;1900082121383e-06,0;998584758111928,0;507,1
"e6936315b36e521a7ee74f0ddff6060a",4;56680847297428e-06,1;36292336977736e-05,0;335074485788608,3;57264327014042e-06,5;98874088163953e-06,0;998592527893341,1,1
"cdd39c2776ae56bb173e0f8f06d323af",4;5631540520808e-06,2;37259801759436e-05,0;192327314540518,0,9;1263081041616e-06,0;998600291457271,1,1
"97c834fff661da16497777cd0dd0c104",4;55356817602273e-06,2;36761387060465e-05,0;192327314540518,9;10713635204546e-06,0,0;998608038712183,1,1
"ec4d827e745bc93fda0b01e9aa9fbdd3",4;54421466212775e-06,9;82319331130339e-06,0;462600553416657,9;0884293242555e-06,0,0;998615770053408,0;029,1
"bf5bcb8b272b6a354c5dca47d43d0555",4;52188852025441e-06,1;64780104189534e-05,0;274419569188597,9;04377704050883e-06,0,0;998623463409848,0;483,1
"52c041256468c46b299a2341d63e9e87",4;50990375267534e-06,1;65923382706426e-05,0;271806401190294,4;67729764451291e-06,4;67654908090222e-06,0;998631136375893,1,1
"945524c4207bf97c4446164489c8f992",4;48909724558833e-06,9;46170731840115e-06,0;474448965131053,4;18728325302989e-06,5;63420384169865e-06,0;998638773942597,1,1
"1a5b111fa906f14553aebd8d9f6f1ca1",4;468818026851e-06,1;3402221673097e-05,0;333438599648109,6;98199860281024e-06,2;2815770260404e-06,0;998646377007067,0;493,1
"245501e2a61b9c3602e01513923c92cb",4;447937675387e-06,1;24172909485143e-05,0;358205158744324,5;96668321155503e-06,3;35538379718718e-06,0;99865394454656,0;739,1
"2e5f4c1d94dbd1e6296c6267b59cde2c",4;44469813870572e-06,1;74345700055391e-05,0;254935919686784,2;79187987322632e-06,6;29693639512985e-06,0;998661506574437,1,1
"2659a62ea906dba16fd64de6651a4213",4;44105736955077e-06,1;55770826864314e-05,0;285101996243443,8;88211473910154e-06,0,0;998669062408058,0;245,1
"c3958e325f89c354e6bf096da2c97d61",4;44027288008401e-06,1;66511453752156e-05,0;266664711647593,3;54830544759508e-06,5;58569070168688e-06,0;998676616906981,1,1
"4d8d2ae209b2c796024d51d50773b5c7",4;4250658381569e-06,1;73497681409012e-05,0;255050430773483,6;26346645287368e-06,2;78563947139705e-06,0;998684145533263,1,1
"6cf3e2a72db97b414c1a8b3a7eed7bc3",4;41546053958753e-06,1;1200636295804e-05,0;394215151976827,8;83092107917506e-06,0,0;998691657817483,0;046,1
"966114f7815f726402d98992bd27c0cd",4;40693080600172e-06,2;2913702177614e-05,0;192327314540518,8;81386161200344e-06,0,0;998699155589563,1,1
"32db01e881b9eaf2eeec12500e3d7f72",4;40420954348166e-06,2;28995530562239e-05,0;192327314540518,8;80841908696332e-06,0,0;998706648731798,1,1
"2dd778387d77ede8d096a10f3893760c",4;38322465329835e-06,1;63563679206122e-05,0;267982762100541,5;40297812154059e-06,3;62219973775274e-06,0;998714106171198,1,1
"a60b1975ef99848910e72687c4ed73b9",4;37347153617532e-06,1;15170616668806e-05,0;379738483883614,0,8;74694307235064e-06,0;998721547017043,0;058,1
"7d5de1f8f58ef9e896b00cf8ecda4fc0",4;36986540814543e-06,2;27209817731055e-05,0;192327314540518,0,8;73973081629086e-06,0;998728981727568,1,1
"74b812415f134eb4980bbdfc764466c7",4;33878902880152e-06,1;25969279548788e-05,0;344432312730748,4;57730024592535e-06,4;55887980881562e-06,0;998736363566011,1,1
"3d446b3ddbaf8768d570491be9ff3922",4;32975406996883e-06,2;25124240948972e-05,0;192327314540518,0,8;65950813993765e-06,0;998743730032745,1,1
"141cc39b76451c0dcd2bc220b8fe9e1b",4;31362990631675e-06,1;58607535987981e-05,0;271968786315654,4;56952764792703e-06,4;36986540814543e-06,0;998751069066484,1,1
"a01508df0ac1b281ed91bdf6c87709db",4;30537812179054e-06,2;23856820965673e-05,0;192327314540518,0,8;61075624358107e-06,0;998758394060975,1,1
"f5a86bb6bad1327fd3666de60ae0bfdf",4;2875228408035e-06,2;22928441082155e-05,0;192327314540518,8;575045681607e-06,0,0;99876568867722,1,1
"cc08d944ece5b5a1cc07edeefe8ee9a9",4;2875228408035e-06,2;22928441082155e-05,0;192327314540518,8;575045681607e-06,0,0;998772983293465,1,1
"e954e7a4d18add18d516adc796088b01",4;2871719241685e-06,2;22910195278857e-05,0;192327314540518,8;574343848337e-06,0,0;998780277312674,1,1
"56d40b956274529ba657d38de5c84ccf",4;28588572114313e-06,2;22843319545244e-05,0;192327314540518,8;57177144228626e-06,0,0;99878756914359,1,1
"4abd0d7a06010de8841de2a7c52d2c82",4;233660526823e-06,1;3098752812186e-05,0;323210964244196,6;46476479892963e-06,2;3326852356187e-06,0;998794772120694,1,1
"0947660d6cc61a40db029181330e3cee",4;22831330630682e-06,2;19849859413289e-05,0;192327314540518,8;45662661261364e-06,0,0;998801966000255,1,1
"800258772f216436be5e43258bd55ae9",4;22831330630682e-06,2;19849859413289e-05,0;192327314540518,8;45662661261364e-06,0,0;998809159879816,1,1
"57c56ba6e373fe36290b19e4e480e154",4;22600994334624e-06,1;25461147905068e-05,0;336838137854749,5;76030903081344e-06,3;10316150093716e-06,0;99881634984053,1,1
"d4e8a2298e6201d2830d1e6fc9928ed0",4;20351013364296e-06,1;34643653276922e-05,0;312195193114494,8;40702026728591e-06,0,0;998823501520986,0;262,1
"d3c7217fa44256805baedb3d4465f098",4;1803453988387e-06,1;29906020989873e-05,0;321797663186419,6;7374106637395e-06,1;89382682292754e-06,0;998830613789908,0;75,1
"9f9a6dc1789696e6f1e13464c5e61e36",4;16113052098162e-06,1;09668765000703e-05,0;379427134148445,2;85811461611234e-06,5;88446538168559e-06,0;998837693367423,0;747,1
"2d66b2dfaa4ada80b6f538f8f7d64304",4;14769958211927e-06,2;15658373436367e-05,0;192327314540518,8;29539916423853e-06,0,0;998844750094086,1,1
"91acc392f61daf68783f38d6590f70b0",4;1323110758747e-06,1;77507662605723e-05,0;232796208074313,8;26462215174939e-06,0,0;998851780639373,0;479,1
"a04e0d0a45de5bc7221ba5b104b2e1fc",4;12807043158486e-06,1;28500820661244e-05,0;32124856560001,8;25614086316973e-06,0,0;998858803969801,0;224,1
"1c73b56fd26db33bb45bbf4ab5f8309f",4;11722764296952e-06,2;14073994263677e-05,0;192327314540518,0,8;23445528593904e-06,0;998865808852752,1,1
"b485541a404a8bdaa719f1a70ee5383d",4;11199941740466e-06,1;07020545193019e-05,0;384225235443194,4;50361046579772e-06,4;27280021586583e-06,0;998872804840613,1,1
"d419e5dc2992c8205d2106017930dbe4",4;09962462869396e-06,1;68291587298054e-05,0;243602469648901,6;28310051589967e-06,2;0635447985258e-06,0;998879779774514,1,1
"9b98e6a25505e5b87146de08e1619f8e",4;0464342603668e-06,1;53674498862431e-05,0;263312019256308,0,8;0928685207336e-06,0;998886664212495,0;49,1
"b28acfcb6d5e96ad07046426cd551fa9",4;04484336618171e-06,1;20597382115881e-05,0;335400594541517,8;08968673236342e-06,0,0;998893545943794,0;254,1
"61ba11190dd9da858fb9743b7b2282fe",4;03839760806191e-06,1;48630154761802e-05,0;271707825005897,3;85368335054645e-06,4;49837496204496e-06,0;998900416708543,1,1
"651e0c922c0dc65f5068ea8f85298be3",4;03814201284982e-06,1;67270975696997e-05,0;241413191740133,0,8;07628402569964e-06,0;998907287038432,0;455,1
"ac8cdbd75e44a9d6e6841b211bff8398",4;03778828004888e-06,1;13436835008096e-05,0;355950364778839,8;07557656009777e-06,0,0;998914156766495,0;113,1
"6ee68a7962ed4dc866e801c4fad931eb",4;02331376214705e-06,2;091909707032e-05,0;192327314540518,8;04662752429411e-06,0,0;998921001868205,1,1
"4ee2689149f67b3bfdab765f8d2fa3a7",3;99833669193615e-06,2;07892295563344e-05,0;192327314540518,7;99667338387231e-06,0,0;998927804474947,1,1
"ce1fe75e48ec4cd23264e7b130b31ab0",3;96657998127635e-06,1;46360941677603e-05,0;271013559752421,3;62923713435436e-06,4;5631540520808e-06,0;998934553052119,1,1
