"","taxon","mean;difference (Infected - Healthy)","se (Infected - Healthy)","W","p;val","q;val","diff;abn"
"83aad81a857c9847cb9ee8244218acf9","83aad81a857c9847cb9ee8244218acf9","-0;5912849546","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"e09c2bcb01ba370bbf08356df779ce59","e09c2bcb01ba370bbf08356df779ce59"," 1;3414378392","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"fef95dcc942f32d917629c8b9ebadb34","fef95dcc942f32d917629c8b9ebadb34","-0;8767290018","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"aee586db6a171bbd416ecf7e9e571da3","aee586db6a171bbd416ecf7e9e571da3","-0;5940936378","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"2a9c736d702ed007045af9d74099374d","2a9c736d702ed007045af9d74099374d","-0;3859170086","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"4e8a2d75b05a109adb6e3845c00672d1","4e8a2d75b05a109adb6e3845c00672d1","-0;5825583204","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"cab397cfb37266a2639f9b8bb141f6cc","cab397cfb37266a2639f9b8bb141f6cc","-0;4662996251","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"bae94a98fa616a08f6a6ef1a2fdfdfe2","bae94a98fa616a08f6a6ef1a2fdfdfe2","-0;5084238287","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"3cfa35f65098c2821d7b0a1840f659a7","3cfa35f65098c2821d7b0a1840f659a7"," 0;4963244081","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"b0f6bbce0962057e1db729e1d63aef9c","b0f6bbce0962057e1db729e1d63aef9c","-0;6139241298","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"14db220ab3d1fccd1eedbad8b604640c","14db220ab3d1fccd1eedbad8b604640c","-0;8048119802","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"9eb5c3e616223eb1040f784ae579163b","9eb5c3e616223eb1040f784ae579163b"," 0;7134777161","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"a0792cd9186571ee46eb4a8bcf612fab","a0792cd9186571ee46eb4a8bcf612fab"," 0;6144267080","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"096767a93e637c19a3542b3093fefcb4","096767a93e637c19a3542b3093fefcb4"," 0;4493572033","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"b8d662a1913b93cbfad6c9de426ec57e","b8d662a1913b93cbfad6c9de426ec57e"," 0;7078950303","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"e5991176bda1d017fbbeb44e4b1fab83","e5991176bda1d017fbbeb44e4b1fab83","-0;8212050560","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"9dbb6f4d28c6447d9d187aef4004d7dc","9dbb6f4d28c6447d9d187aef4004d7dc"," 0;7582958114","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"7d72106aa8e650fa59997c0aa12221e7","7d72106aa8e650fa59997c0aa12221e7","-0;5712486915","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"ea7d2012c94372131887574c46e3c856","ea7d2012c94372131887574c46e3c856"," 0;6109424929","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"8fc4c36e7c0e781fb6cef1930c28277c","8fc4c36e7c0e781fb6cef1930c28277c","-0;5021757039","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"3067c23c5f179b67fafa665511bb7279","3067c23c5f179b67fafa665511bb7279","-0;8223963272","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"33e0ea8cb1daf50f7ffcc343a315f369","33e0ea8cb1daf50f7ffcc343a315f369","-0;3500490939","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"52ccb619e0537feed829304451cf49b7","52ccb619e0537feed829304451cf49b7"," 0;5033983336","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"306a20c547a58b5d95dfe0bfecdd0faa","306a20c547a58b5d95dfe0bfecdd0faa","-0;3268772594","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"4de1311b724854af1a8f05fea9a195ab","4de1311b724854af1a8f05fea9a195ab"," 0;5094192593","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"fb7d61ee28faf41b81e3e75d908f3e43","fb7d61ee28faf41b81e3e75d908f3e43","-1;3949095806","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"70d16855fc8acf4a5b8b16fde73d4560","70d16855fc8acf4a5b8b16fde73d4560","-0;7122659257","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"eb79aad62492c69c5665abae51cbc106","eb79aad62492c69c5665abae51cbc106"," 0;4329883249","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"bd403ecea67a22436a7047a179d48e21","bd403ecea67a22436a7047a179d48e21","-0;7387111734","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"2db04ad61133cb87d255b8b2763a4016","2db04ad61133cb87d255b8b2763a4016","-0;3822557384","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"68e0d5ba4a35b554435a87a7fa3b0b93","68e0d5ba4a35b554435a87a7fa3b0b93","-0;6419593314","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"54a4d3e1553f0c54654d217ac1b294f0","54a4d3e1553f0c54654d217ac1b294f0","-0;4266198105","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"0c3753b19903700442f5ef2106f6da99","0c3753b19903700442f5ef2106f6da99","-0;8226645188","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"eaab318df5821655808da1b4663186d5","eaab318df5821655808da1b4663186d5","-0;5985328419","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"4c76767ab8801ae6ee7435b78d65577f","4c76767ab8801ae6ee7435b78d65577f","-0;7744371839","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"b04f6ecd08b52eeeb9c15e04066438b1","b04f6ecd08b52eeeb9c15e04066438b1","-1;1077632310","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"1c54de42e5142ac7a06fc7998c9901c5","1c54de42e5142ac7a06fc7998c9901c5","-0;6810519810","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"2bd7b4c9a9a529e598fb7fda58b3630e","2bd7b4c9a9a529e598fb7fda58b3630e","-1;4708477609","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"dc94dd3c2b3b33e32fe7519c5929a8c6","dc94dd3c2b3b33e32fe7519c5929a8c6","-0;5923868283","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"10a7116bdb636d75046365c1918c1698","10a7116bdb636d75046365c1918c1698","-0;4917102079","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"99ff9f25f76767811bdd36de20757041","99ff9f25f76767811bdd36de20757041","-0;3045860341","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"8005ed0f01c5ef61785585267ebd55bd","8005ed0f01c5ef61785585267ebd55bd","-1;0392036065","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"09908733f45a104785ad19cbeb2cc320","09908733f45a104785ad19cbeb2cc320"," 0;4858447479","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"9230520e49a9f6eddc03ee6dbefbcac3","9230520e49a9f6eddc03ee6dbefbcac3","-0;6058259259","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"a8c11ee61236d0c87a9af2c73593326d","a8c11ee61236d0c87a9af2c73593326d"," 0;5875789659","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"a21d80962524d271d2fb1e7fea55b278","a21d80962524d271d2fb1e7fea55b278","-0;6779632066","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"54f71caccb2325a6c09bedfc00accb3d","54f71caccb2325a6c09bedfc00accb3d"," 0;3865853611","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"b6f74610c2171418907619aefc5188bc","b6f74610c2171418907619aefc5188bc","-0;5681411423","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"9e74cde93407327f0709bdd8a77af036","9e74cde93407327f0709bdd8a77af036"," 0;8008091509","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"94e30104cca38db17a5a3a24104c5f88","94e30104cca38db17a5a3a24104c5f88","-0;6770910142","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"a965e83e38cb46524ce7a284e2d8d2df","a965e83e38cb46524ce7a284e2d8d2df","-0;8307774083","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"fb2e745a95baa94ab4e61a537dd621f5","fb2e745a95baa94ab4e61a537dd621f5"," 0;3450442608","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"48039610025296a3c5645033d0a7fbbe","48039610025296a3c5645033d0a7fbbe","-0;5096932908","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"bcc79a693367967c9c8c0b24c95c19f2","bcc79a693367967c9c8c0b24c95c19f2","-0;5471991460","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"f17d606d73cb5fe79039b05df401dbf4","f17d606d73cb5fe79039b05df401dbf4","-0;6238505397","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"e8edbff8dcf149b0ebb2da8510b47738","e8edbff8dcf149b0ebb2da8510b47738","-0;5342324805","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"d8cac0392850e9354a4e7bdd4405f25b","d8cac0392850e9354a4e7bdd4405f25b","-0;9148552805","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"8512859fedb7b181aceb851e50e9ceee","8512859fedb7b181aceb851e50e9ceee"," 0;5936726145","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"b24bad376329a34f344f972b009776a5","b24bad376329a34f344f972b009776a5","-0;4991787704","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"245b6de00cbcd5c889e4b80e1db5ee42","245b6de00cbcd5c889e4b80e1db5ee42"," 0;6230831516","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"00c2039c76ec1ab418bed415481fee19","00c2039c76ec1ab418bed415481fee19"," 0;5517042649","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"ec4d827e745bc93fda0b01e9aa9fbdd3","ec4d827e745bc93fda0b01e9aa9fbdd3","-0;2798307776","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"ef33ba7563f9e8569a23b17bd09c8031","ef33ba7563f9e8569a23b17bd09c8031","-0;5825583204","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"45fd79a409379e7e78149d6246e69d68","45fd79a409379e7e78149d6246e69d68","-0;6214204986","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"41a19cdfc6e20faff6c9f3a0edd031c3","41a19cdfc6e20faff6c9f3a0edd031c3"," 0;6888946664","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"a6653ccfed0f0e0738dba354383f3af5","a6653ccfed0f0e0738dba354383f3af5"," 0;9070923526","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"42761981d878a6533f5894a8dca4c2d9","42761981d878a6533f5894a8dca4c2d9"," 0;6694122713","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"fc4c75d9250746ff89189b69332d4d54","fc4c75d9250746ff89189b69332d4d54"," 0;6979895531","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"938ac4bd66def390f6b13a359536458a","938ac4bd66def390f6b13a359536458a","-0;5489294440","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"5766f5fc1e37a5eeb8f5a461c045d57e","5766f5fc1e37a5eeb8f5a461c045d57e","-0;6040861646","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"a213496e50328f2b0257d4f8cd37b635","a213496e50328f2b0257d4f8cd37b635","-0;9255252771","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"7971c52f730ea7929be580d6f4c97bae","7971c52f730ea7929be580d6f4c97bae"," 0;5627136500","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"f31df92b794801aef818862a0e32e254","f31df92b794801aef818862a0e32e254"," 1;1883865435","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"eed490c48d74f24da672289fb3b38491","eed490c48d74f24da672289fb3b38491","-0;7365441456","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"0b35df818ed53c0f7874fa0eb6f93d3c","0b35df818ed53c0f7874fa0eb6f93d3c","-0;6337546048","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"1680148e4693083cb3410c03dbac6460","1680148e4693083cb3410c03dbac6460","-0;9065918043","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"4e1f17332279b97120007e03237f43f3","4e1f17332279b97120007e03237f43f3","-0;7344850737","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"b3dd36a527e14aca12738f06246b793d","b3dd36a527e14aca12738f06246b793d"," 0;6095392729","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"e1d46edb3503e86d3522d905343143d7","e1d46edb3503e86d3522d905343143d7"," 0;9605848638","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"0a5bb4db79b41597a3c564d06ef28f46","0a5bb4db79b41597a3c564d06ef28f46","-0;4872920060","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"acc9e28eeb3bcf05ebebccfc755c8eeb","acc9e28eeb3bcf05ebebccfc755c8eeb","-0;5027209707","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"e82cfeabb4b63a5629eb090b50f0d3bd","e82cfeabb4b63a5629eb090b50f0d3bd","-0;5110558539","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"89e8a044f85c190bd78f2f8ec7938146","89e8a044f85c190bd78f2f8ec7938146"," 0;8931859133","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"364d187b0e1479e54b8816d3404addb7","364d187b0e1479e54b8816d3404addb7","-0;7117035631","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"90299e2d97f60fbf55c9b137eb774c95","90299e2d97f60fbf55c9b137eb774c95"," 0;5723554218","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"b190c158139ac05d03cccede4724ecf7","b190c158139ac05d03cccede4724ecf7","-0;6601264193","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"012a53ebe302289439c1aedd521f4620","012a53ebe302289439c1aedd521f4620","-0;5221328156","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"307f89a56faa04631e518a95bc034b7e","307f89a56faa04631e518a95bc034b7e"," 0;8805202272","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"8abce13cfb3dc99eba07be5328aa7289","8abce13cfb3dc99eba07be5328aa7289","-0;4403791819","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"286164e3f70a3a73551d306a13bdcb9d","286164e3f70a3a73551d306a13bdcb9d","-0;9710438297","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"c801599cc85b1b21dcb7bb35b1280512","c801599cc85b1b21dcb7bb35b1280512","-0;4219527275","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"3820e2436fd8d8bd6d972702ed19233d","3820e2436fd8d8bd6d972702ed19233d","-0;5662403061","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"84b756d442431423b05eff86f19eb21a","84b756d442431423b05eff86f19eb21a","-0;5447719314","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"dc463584f525e1ad3ab5506fe0dbf8fa","dc463584f525e1ad3ab5506fe0dbf8fa","-0;6052327924","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"0d8b89fe670b36bde56285990bdaae1f","0d8b89fe670b36bde56285990bdaae1f","-0;5231680848","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"6b58547ffe650790878ea997eebb1792","6b58547ffe650790878ea997eebb1792","-0;5385240225","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"05f86c7e86b7a87825bc36194e67b6bd","05f86c7e86b7a87825bc36194e67b6bd"," 0;5885850687","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"d030d40e041010d57471518f910c0501","d030d40e041010d57471518f910c0501"," 0;5984558617","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"e653018ccfca62beffc7db7534b1fcd1","e653018ccfca62beffc7db7534b1fcd1"," 0;7219750181","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"11f18f72e699a2b75d96be9a96b044b5","11f18f72e699a2b75d96be9a96b044b5"," 0;7268190490","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"6938f70ecfec96cbe7153a9051eb6c53","6938f70ecfec96cbe7153a9051eb6c53","-0;5529591772","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"45f142473cae0f0f72bba51ff3843b9d","45f142473cae0f0f72bba51ff3843b9d","-0;4133189783","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"66bffb3e1a35d919276c68f1cd14a414","66bffb3e1a35d919276c68f1cd14a414","-0;6153747082","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"84935a77ea27e4c6653267fe240c2128","84935a77ea27e4c6653267fe240c2128"," 0;4799767818","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"e74ed76bd8f2863548028e44b5e25218","e74ed76bd8f2863548028e44b5e25218","-0;7333964670","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"249110da20e7167a82878a5a93109182","249110da20e7167a82878a5a93109182"," 0;5459449805","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"ad60c8bc3383daa06dba207cb942c454","ad60c8bc3383daa06dba207cb942c454","-0;4773103879","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"3a8d86e9254ffcca52f3fabc784451d8","3a8d86e9254ffcca52f3fabc784451d8"," 0;9289284301","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"7ddd39351dc182cdc061d1515a6f3a98","7ddd39351dc182cdc061d1515a6f3a98","-0;8206738238","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"e4eca6865814ba1933fc9de0184a0751","e4eca6865814ba1933fc9de0184a0751","-0;7828704249","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"da167c1228c1d3386493b2c6c7fc1842","da167c1228c1d3386493b2c6c7fc1842"," 1;2756537334","0;30180573"," 4;2267379555","0;00002371035","0;03716727"," TRUE"
"7721c0532a1702027f0bbe2877092ee3","7721c0532a1702027f0bbe2877092ee3"," 0;4922107562","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"a43672876a318332b4d2e711391edc95","a43672876a318332b4d2e711391edc95","-0;3933327002","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"403a41ad3861c15138da0ed7598fc98c","403a41ad3861c15138da0ed7598fc98c"," 0;5132840301","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"04d2d32ee04daecae267f2bb19bb29f1","04d2d32ee04daecae267f2bb19bb29f1"," 0;6597077953","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"73c6f95b9cd4f2f55bfab94e59e16a52","73c6f95b9cd4f2f55bfab94e59e16a52","-0;9699278875","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"dd4ba76cc4461bdfde1b7784833fb13b","dd4ba76cc4461bdfde1b7784833fb13b","-0;5353031946","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"26c3c4257a5ae6763423eb674a80deef","26c3c4257a5ae6763423eb674a80deef","-0;5423079003","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"09f668f20d4e2737b0a1f4cb8493a7d0","09f668f20d4e2737b0a1f4cb8493a7d0","-0;5493197679","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"b8ce46ebf93f4a972f01ea435bc74814","b8ce46ebf93f4a972f01ea435bc74814"," 0;8972784267","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"51a5ac9dd07be71ba1612424b2f7566a","51a5ac9dd07be71ba1612424b2f7566a","-0;9324076301","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"d15443b93ef268c810c7a1db6f09e1fc","d15443b93ef268c810c7a1db6f09e1fc"," 0;6305341340","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"c2a48543a027c6074ef367cf84a50fce","c2a48543a027c6074ef367cf84a50fce","-0;4555816039","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"81e7ec99dbb9a2dc7248f751b048de18","81e7ec99dbb9a2dc7248f751b048de18","-0;5693306335","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"561d1fb71238f6a1143423bb38fc27ef","561d1fb71238f6a1143423bb38fc27ef","-0;4926501118","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"7c4aca75ca78c6b967020c11e5ad74d2","7c4aca75ca78c6b967020c11e5ad74d2","-0;6776177897","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"8d783e96ff4b0c155a3518a4f3fa3a98","8d783e96ff4b0c155a3518a4f3fa3a98","-0;6117566681","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"19468e25f879d20a53d4ef9e3be349b6","19468e25f879d20a53d4ef9e3be349b6"," 0;7102390859","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"943f9ed620c3bf7d3a43110133c0ab85","943f9ed620c3bf7d3a43110133c0ab85","-0;4741099537","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"03f6b7f5d1586abf37135445c10c75a2","03f6b7f5d1586abf37135445c10c75a2","-0;5046615863","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"c66747a6a8cf40c44ddd274d3efd9a47","c66747a6a8cf40c44ddd274d3efd9a47","-0;7424544862","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
"726a4fd6b8d6cf1db99c229f92f3c0ef","726a4fd6b8d6cf1db99c229f92f3c0ef","-0;5173804924","0;00000000","          Inf","0;00000000000","0;00000000"," TRUE"
