"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"b2599884c63c5d880fe6e0836add6aed",19;665087817872,0;429882922060261,0;453796381256147,0;949527298219354,0;342352494883145,0;999863537933897
"4639384c7b7375d21e15eae0ca84d15f",1;77794650357836,-0;2533819360879,0;343842686204389,-0;776547327421826,0;437425887943758,0;999863537933897
"1dba2ffe5d543bb2fa86b12faab473a2",2;31659581829305,-0;176623114400797,0;422883131441635,-0;417974836800396,0;675965515088189,0;999863537933897
"084d797b316093b33c6ae170cc400277",2;53572539688896,-0;102348057811551,0;445731827106528,-0;229479559223359,0;818496206140425,0;999863537933897
"f3bd66022e93d9006540b6e3ecc7749b",0;171113017528864,-0;00110078766929211,0;258710610594598,-0;40937554629561,0;682264082495226,0;999863537933897
"280d4cd6130f1a431c4bd4ead9a5350d",12;4620686664888,-0;386358528656224,0;449728868078658,-0;865389171218858,0;386825222511464,0;999863537933897
"29179e100237757b6322b5b48c5c560a",0;0205276074304988,-0;00737812549327745,0;25859310399342,-0;0285317952386895,0;977238009412632,0;999863537933897
"e0383139e3442884b38990a6c575e8d3",3;62380045741058,0;609075212003528,0;428553494556133,1;48333483083226,0;137985472611351,0;999863537933897
"04ae02c16f711447c1d796f9ba207b07",5;00698887526197,-0;263306423520068,0;453606823978889,-0;580986264793119,0;561249710682592,0;999863537933897
"3da3f4144c0721be5954bd88864eee5c",0;301015218471511,-0;276550112142745,0;259517916773637,-0;502217502222105,0;615514532730141,0;999863537933897
"819e8445102bca158be31f56ffaa7075",20;6581076416806,-0;234412467741081,0;452656450019408,-0;518262984986649,0;604274794871845,0;999863537933897
"48e5f9afb2f67a30ef5bc0c4d21d108c",24;3551507126389,0;6554152001929,0;371342995043291,1;76558375690868,0;0774657070783919,0;999863537933897
"ea71db3a389ab3d54af90a79b03c7d76",2;58148056079429,0;0245683808394828,0;442253026352994,0;0555769371228697,0;955678837610999,0;999863537933897
"00791b544aa107b92e1a40bd153f6ee1",0;684267572528844,0;258907630793526,0;344104340956234,0;712588005487407,0;476100736095565,0;999863537933897
"704391e7cf5b7c13d84a69e4b54b3983",17;1236016403918,-0;0884947175154319,0;431059338517544,-0;205367421362728,0;837285071762884,0;999863537933897
"865b787d6b0fcd06886ef5b71a34cc49",2;70176686971478,0;073960734879216,0;390335699348454,0;189910503656932,0;849379261529804,0;999863537933897
"0d37f4b4d2fe2073f0aedaebf7a54a1b",2;13159547857244,-0;0853309447162754,0;454054723034607,-0;188020949180779,0;850860228977951,0;999863537933897
"7aa83fc55065b1bc6e10aab41a628d1a",3;34733769525121,0;186265872495019,0;405663065297811,0;46321216411642,0;643212297986898,0;999863537933897
"487d1c7eb08fec28b132b9a3aa2bf808",0;385758278412588,0;243487337794878,0;277293935895336,0;784378196358815,0;432818228263908,0;999863537933897
"84bbc445eb738a776c36e132930771f3",5;94253759634861,-0;400600671630584,0;406021433381342,-1;02244482292647,0;306570415154525,0;999863537933897
"b0250cb607b65cdeb710e0b29df5af92",7;94104305461586,-0;272828533584888,0;436172734003496,-0;629748520204586,0;528859131932376,0;999863537933897
"43f1b6d0090bb3fc36359c889a9d093a",1;21024471612775,-0;0569145291994359,0;347945731894505,-1;02791872598553,0;30398806014545,0;999863537933897
"dbd48bc4bf2367a7a9e1f748396a7122",3;42260424331066,-0;183373503508239,0;417236654317558,-0;44238606975208,0;658209857635449,0;999863537933897
"60a466c6e8caceb22e4e0e360a737d56",1;42100326978581,0;370544593311021,0;42113270719944,0;89167199389033,0;372568768995597,0;999863537933897
"c4fe878097246e1b7612c9afaf490ce6",2;1994599876151,0;00796914895716092,0;41439156571877,0;0191790391518102,0;984698278861638,0;999863537933897
"cded48b739a0334b0705734e0a5abab1",1;16545137615255,-0;165422919644169,0;42203981421966,-0;39182268964945,0;695189228954814,0;999863537933897
"a4b9cbc3c9f732ec2c553f963df08d47",1;6955889142803,0;094779932248156,0;395694901795147,0;240477315568569,0;809960246922159,0;999863537933897
"cfeeb82d498c018ef30f42085260a232",0;142527827670936,-0;016452827466546,0;25859310399342,-0;0636243860043717,0;949269313854625,0;999863537933897
"c25d361eea848ce122c745523b29314c",33;3218810869079,-0;159418547342939,0;412244123563189,-0;38668195712663,0;698991675209757,0;999863537933897
"887559ee4bac59936a14234ff9b55f87",0;332286986210128,-0;00549811069505553,0;258635233679476,-0;0228891110196058,0;981738726269133,0;999863537933897
"58e202b647b3b4075ca70d20a4360ba5",4;29315873314282,-0;395264366157879,0;449672867501172,-0;885801577409552,0;375724459683582,0;999863537933897
"ec6380ba70873ee90c823477381aaafb",4;68682914948382,-0;0551631739487578,0;456251119446405,-0;12095654862471,0;903725451597887,0;999863537933897
"9734b84780985273aec8be5ad6ce1e00",18;7713821828863,0;017475542785335,0;285378765084132,0;0611994666884008,0;951200354459443,0;999863537933897
"95f8d08b15ec840db8c652c22356b649",9;90264473740818,0;51346646903561,0;324450671977772,1;5820115264056,0;113646939187631,0;999863537933897
"87f4c04c77f067f5fea79fe3906b751f",6;57272437455098,0;00594206838796651,0;425384943904905,0;013965384673432,0;988857597372027,0;999863537933897
"2615969a98aa9f8ad6313c224084d534",1;38453587721907,-0;292430812146973,0;420430967819195,-0;703624409069325,0;481666706301495,0;999863537933897
"597b7c2fe258247eea38b7ce514d1aad",14;6206955484434,0;384850744951368,0;386856900043069,0;994694090520323,0;319885069476243,0;999863537933897
"b1a6c5a5034789552feccdd4156c4c29",0;62061808406009,-0;0386612143053781,0;300058990068738,-0;129826632450514,0;896703591585927,0;999863537933897
"1bc74d70b57d79c34787cca01f9146ad",1;81423455910363,0;211101443495142,0;448112686598139,0;470510758592363,0;637990149568665,0;999863537933897
"88c5043ca6e65004c198253859f055d3",0;374431145991533,0;0205465442599982,0;272758694016956,0;0691847257829267,0;944842581032893,0;999863537933897
"d3d5b740b59a4d92351e1f5cd232eff0",35;0585325490014,-0;133456594896257,0;396666555677874,-0;336494497566819,0;736498000227749,0;999863537933897
"d6c0bca9ad30f97317fff8f7ecb151c9",5;41022436290604,0;332060236830286,0;450689415914094,0;737759054755887,0;460660878801269,0;999863537933897
"90f1d47896eb1478e97dd48e56d2f5ab",8;1065517355932,-0;207698209223066,0;424568704253618,-0;489363426903937,0;624584423937009,0;999863537933897
"66fe5962297394f3d76442d0ab5dc865",0;174629165946452,0;0805156402409953,0;258610458875989,0;25535792831671,0;798446662154582,0;999863537933897
"a0598fa6f3589a41108fabf921b4af01",13;175310122004,-0;767540966845864,0;448422326211805,0;811516587254152,0;417069071221874,0;999863537933897
"3790884531dad6fec6cbfc67e1333713",27;4826844529702,-0;295293225200792,0;455860490531858,-0;649242879499877,0;516181399913331,0;999863537933897
"fd82167d869d16483413418a8eeb8ac2",1;66326776903412,0;0276915147438668,0;355137450841794,0;0781945438953808,0;937673302071163,0;999863537933897
"025ba0ea7d0bc4a52fedd1486ded17bb",19;6549804678441,-0;0123573837164291,0;454404711264818,-0;0271899024094718,0;97830826944012,0;999863537933897
"003302e0628aeccd0e4742e8f409b4ea",0;777048422423965,-0;12072180012972,0;45158141839773,-0;269713494145167,0;787380678335643,0;999863537933897
"889ebcfe2421b2b2548db53ad5964b79",0;579004279323632,-0;0693007393201553,0;321460766780224,-0;225212802931522,0;821813729979066,0;999863537933897
"eb4b9f0ff828a9fcc0bf9b3d8fe9018a",17;1853146907214,-0;0491197383270188,0;455964305461629,-0;107769264271476,0;914178724415663,0;999863537933897
"24fd2daadec98c3f863b874a83ac65ce",9;91333900229076,-0;144180821718596,0;454463835056586,-0;317376282101948,0;750958101800558,0;999863537933897
"08bf263cc3f5b31714eadbad7c3a901a",5;98558957241819,-0;0449469325970383,0;321738051067453,-0;140061000327763,0;888611794022669,0;999863537933897
"61769450694a045a526bb48b29d90552",0;696820577447768,0;109014736894323,0;3579198365014,0;288272230345516,0;773138362279448,0;999863537933897
"b9afe6f13024df04b1166d90f46a8ff3",2;21222431988529,-0;046346164360636,0;423044038979147,-0;10947878131859,0;912822750653498,0;999863537933897
"81db58da65eb08c51edf1994d884c7e9",2;87042216662111,0;558435535952808,0;3987843975211,1;52342744178108,0;127651800838827,0;999863537933897
"f97fa6550acc0406aeee32947c29c424",18;9234568801043,0;00920564163291963,0;287410025068593,0;0320319642340558,0;974446560197401,0;999863537933897
"7cc99401f5ff7d3df20fb19e7a75b169",1;2324248425469,0;0543964817409544,0;372216381845947,0;146357713254476,0;883639007712293,0;999863537933897
"eb1954c9388c826a7b98d2cf3bbd9885",2;39153270394504,-0;355068584399039,0;372818753715526,-1;01336835721562,0;310884247724123,0;999863537933897
"97eb035809955dee70bbc0321cf6aff5",10;9023779243631,0;724608830596731,0;39079934289944,1;85426135254487,0;0637017783933518,0;999863537933897
"026fb43411907677bfc75671978cc554",1;72473002220814,-0;000429849973378216,0;416665523365115,-0;00103352777365483,0;99917536429305,0;999863537933897
"1b3ebf4c29e57e4df1347c604838c85e",3;52730563807277,-0;50874306107688,0;440413470146751,-1;1756752156841,0;239724686198672,0;999863537933897
"cc08d944ece5b5a1cc07edeefe8ee9a9",0,0,0,0,1,NA
"5905e2963b6009b9f4bf69cd64b0c604",101;731006629372,0;158735456300197,0;23046885621549,0;688718691444214,0;491000311368596,0;999863537933897
"70f24b648f3898776cdeeba6138ee1bd",8;01039403250158,0;0294173460743934,0;283838275757331,0;103605201384363,0;917482659773241,0;999863537933897
"b1d8940bae038cdd3bb0cde714d11908",7;44090277091321,-0;344220248989982,0;450030746676741,-0;768583516751089,0;442140593798259,0;999863537933897
"b0c93859d20fe551e6737a47c61ce705",9;89100527289912,0;117549260151414,0;442837412926275,0;265682910252689,0;790483426139332,0;999863537933897
"ff1d83c8e79fc0e24869e89db7aad6d2",5;42481570557476,-0;0417151116258395,0;453153960911178,-0;0920835377445839,0;926631667852858,0;999863537933897
"415e2a6603bdff9876b46dac7ea8d0ba",1;48082748721794,-0;700853127763013,0;446087224479705,-1;57046233953302,0;116307589302861,0;999863537933897
"48dcab1f5722ed4a54ec8541c9aaec5f",0;667452161203572,0;326810115242454,0;405462875621709,0;818815655030825,0;412891597720747,0;999863537933897
"b4bb8d73d3b21f0ddd48dcefcf96f616",0;068609803282509,-0;0527522222382393,0;25859310399342,-0;20399701857317,0;838355828757999,0;999863537933897
"7251e182735d06be3779216052ab8941",109;53748351202,1;05779996500524,0;36317178673639,2;91414362473274,0;00356665773847581,0;999863537933897
"649de67415bc0d5bc6cfb86113d92cd9",1;71000996917192,-0;117306740586293,0;289471761300422,-0;585782474164286,0;558021702628786,0;999863537933897
"b7e121cea8e724fd3dd0953240573631",0;468636040613202,0;163567792050552,0;277663290975312,0;548944511159522,0;583043530439042,0;999863537933897
"44135da63960de92178a07ffe07a39d0",19;4067515412892,-0;219931866463117,0;434277616428988,-0;506368564254709,0;612597938449698,0;999863537933897
"43c883e89bb379edf7a691c7e96244d1",0;0427782543822159,0;173766684122581,0;258786595013016,-0;0987178845724816,0;921362268391914,0;999863537933897
"aa9b24de39b66f66924956543832443d",2;0384036605864,0;170030319168083,0;45615505864383,0;373046181123184,0;709114073184273,0;999863537933897
"a08d72f84215d87684777dc0209d05d7",0;130877595539535,0;0928466161746321,0;258598854787193,0;36205416465042,0;717311554597932,0;999863537933897
"142f24643418ac07acdda8ed82dfbd14",2;8799389810172,-0;177566384199178,0;427435303156887,-0;416244337996946,0;677231218510858,0;999863537933897
"2c21c4d5ea27a561b200246a2def0b4b",6;30039651763596,-0;155118797313942,0;393021678833583,-0;39734607058641,0;691112278306048,0;999863537933897
"73505264988d4f966b7cf166bbf110db",5;62122872647376,-0;240951935167598,0;450196933221436,-0;536742770161942,0;591445308094611,0;999863537933897
"696a0d7fcabb1bc3bf67e61a583290f8",0;73367429528065,-0;115440083086051,0;322065766009487,-0;337115395365788,0;736029912214566,0;999863537933897
"08cdaa30535d71ccbead4292eaf48651",1;82996721736895,-0;0741320432823305,0;441785995840972,-0;167845119557821,0;866705125709941,0;999863537933897
"160e122c063ff6785916276123f165af",4;02425605998073,0;371468926912758,0;450669795531269,0;827970908717265,0;407686975276644,0;999863537933897
"dd6cf67d79526a3d47d26d5e3caf3482",1;2741601300935,-0;359651148024645,0;413664836111939,-0;884665786919808,0;376336913448631,0;999863537933897
"9d906a001e0be7eb3ba6f16d225f3e7a",0;570344642316504,-0;17766165413542,0;416476073182301,-0;404679277619696,0;685713276280379,0;999863537933897
"b997092bdbfa514be44f001336b00c55",2;83510429328638,-0;181001460230266,0;41942720430306,-0;431942122457056,0;66578347911568,0;999863537933897
"d027170cd8aef6b11e45ac82078cb9d0",10;618774416739,0;222039705984942,0;42765103153736,0;522462278490621,0;601348503800822,0;999863537933897
"d9dfceda2f94dc002a7e385c0ba5915d",0;518157260566119,-0;145162098651531,0;258870828811012,-0;604308858996725,0;545638317557708,0;999863537933897
"38f897e725d36512f78c9d03078408f9",64;2232663431726,0;43539642633075,0;211115039485486,2;06219407781647,0;0391892623178706,0;999863537933897
"626a67aedbe3ce82ecc2dd3692ff05f3",5;63861601062481,0;0341019261676189,0;456255658452175,0;0746493343680227,0;940493720445418,0;999863537933897
"3335672a06fdd489d279fd72b37822b7",8;09883702045922,-0;281320690938873,0;447302333081023,-0;629087428400833,0;529291820341498,0;999863537933897
"e24a315688b2ea9dfff0a8ff1db8829e",0;734600339406357,-0;283923297112134,0;260768758908784,-1;03000789811267,0;303006298000263,0;999863537933897
"689da902c40278e70c2a8805a2ab89ac",29;0582618514178,0;812147742100767,0;412470883475769,1;97065213669983,0;048763678747061,0;999863537933897
"0063d20b9365b0623c9c60fd2ce1adaf",2;50674449367395,0;228378915219315,0;429603526641159,0;533898325103243,0;593411880934517,0;999863537933897
"8514d1910d1c8104a81461b695127227",0;564679507857288,-0;253599543671559,0;259122517041,-0;902008423385339,0;367052393145265,0;999863537933897
"277336af6ae41db706ba5591d7c6fb85",15;9458920407172,-0;0413058708231986,0;374510273845251,-0;110256041027604,0;91220631882463,0;999863537933897
"408bed7fd87af27f98f5f00380359d9e",3;07060795294922,-0;049565450597959,0;433696490814712,-0;11425059762484,0;909039143358139,0;999863537933897
"7af65be79ed4bf0992d5ad5a83fe56e9",0;914654385703375,-0;16986143454887,0;270328458614472,-1;19249857067089,0;233065810860854,0;999863537933897
"e03fe28257a140efec31b519d5c6a458",34;1001889475403,0;691885110274581,0;431891968820381,1;60507790148418,0;10847666186538,0;999863537933897
"e1b02b6f1909b06433aa35929c5977b3",1;23898136919118,0;026320967623954,0;37268748818346,0;0703362999017201,0;943925990895388,0;999863537933897
"e605cde145c8b88bda9ba49da849fbc9",8;09650617662241,0;0331409888805748,0;449199180011952,0;0737285684298391,0;941226366327249,0;999863537933897
"c9d2afc5bd7dcccf2b1d4ecbf592f161",15;9965838353555,0;045072118668476,0;440472726587454,0;102310063050329,0;918510568064569,0;999863537933897
"49e70ccb81b0a0aa796b0bace5954b75",5;55768140863704,0;000242958216689301,0;442503673607471,0;000548947139791228,0;999562003574462,0;999863537933897
"a4ba038b4b8ed7bcfed923e8922e9df7",1;58079436204726,0;158293220779561,0;371404276481001,0;430251386221711,0;667012785900423,0;999863537933897
"3859ce30c306ada8544459e9fbf665c6",2;08019381144205,-0;285394024918276,0;406899541823268,-0;71364975780714,0;475443781236408,0;999863537933897
"4ad24cdba424f0c57a5f8c932ed0ef97",1;59083028097788,0;0226858738387528,0;395562002063503,0;0573880190382225,0;954236106696524,0;999863537933897
"041141d9be3cae21dd07ee559bb25b65",1;76935710389688,-0;0486482917649264,0;333630058755774,-1;25767387063014,0;208509725724572,0;999863537933897
"a3a70cbdc681c00473c15851cb5ddacc",1;86801707788586,0;221690144899639,0;429776953551336,0;515584332827993,0;60614475505058,0;999863537933897
"dc72d980ab99b3722df0faa8d073c014",1;63107465814734,0;116973764724948,0;340594709583354,0;346968665709408,0;728614859278071,0;999863537933897
"a07e1f4f581c804d457dc1f1efaf3d98",0;268215215761492,-0;203521349340184,0;26094496843618,0;238468735938851,0;811517561080787,0;999863537933897
"a5c353143996ce563a8feb038941af63",0;690634181642087,-0;352077480140779,0;391277268281236,-0;796224139512262,0;425901769195888,0;999863537933897
"1b6b68043cfdb760c4a1ac81f4897524",7;09711148982021,0;225066081555006,0;455193062244773,0;494781320303727,0;620754491439833,0;999863537933897
"d4a2afbc59e8d698e557e45671faa402",0;0615828222914965,-0;0255277641912622,0;25859310399342,-0;0987178845724816,0;921362268391914,0;999863537933897
"7590fd37311dfc2ae8a2f969deb688c0",1;34134691757898,-0;0593692731613164,0;419276535316693,-0;142217304299718,0;886908363862763,0;999863537933897
"01b5225878865b91a190a4882549ec2e",56;4017435682637,-0;1638424837616,0;274247912142903,-0;597513429495962,0;550164643546266,0;999863537933897
"cd17b47c4d53180a2da18acd7835dabd",1;12008401877108,0;151448007230524,0;284085584752876,0;204097094903926,0;838277624488076,0;999863537933897
"5becb69656f4a59e370460c7a1a9d215",6;02338345884576,-0;227936942033523,0;454933389673486,-0;501665757582481,0;615902655329645,0;999863537933897
"022c6aa00ab4dd12ae5e993818f489ca",0;245085474365408,0;267088291071907,0;259722016485816,0;429939559751525,0;667239607642976,0;999863537933897
"1c405276bf95c8fd5a0afaa2ed0c49df",7;7406959653442,0;432694182912321,0;432893074097453,1;01896193134466,0;308221039882942,0;999863537933897
"4b19c0b07b2cbe8c9337a88cba5b9a07",7;64616381735552,0;136304458985638,0;452642766325039,0;301509320306675,0;763026143916435,0;999863537933897
"7ded02a2669c83d6ef737ef7ee94fd3c",6;32516960675724,-0;501108820199115,0;443464170554702,-1;13030724094042,0;258346784498909,0;999863537933897
"226a72f96244de359bd13b7c3334b184",7;7277084358484,-0;309007494079287,0;418735097469562,-0;749079336613315,0;453809388573548,0;999863537933897
