"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"177d61ffc5bfc1ed52f6a38a8be8ce15",1;42257482866092,0;354936141426201,0;556406193476592,0;633737020440152,0;526252460577176,NA
"4a02c4104ce7fc761bdc0dd5fe460203",3;59721444094913,0;41400264852215,0;535022155589388,0;785547223176516,0;432132794205451,NA
"8c29a39265d92a86f3aba39023bd9ddf",0;272457738006535,-0;227588244639544,0;369123162697429,-0;585648971672133,0;558111431926831,NA
"c625cc81a7d0c06ec3a65dedc024d5c6",0;0771356537151491,-0;0720521500067132,0;369049654871368,-0;195249238835392,0;845197833728971,NA
"c291d50446632acdb620e8959c9eb895",0,0,0,0,1,NA
"157016f9664181df30d1f54eb29b654f",2;63545816138077,-0;4179420502056,0;549801281468854,-0;760312215690171,0;447067981709187,NA
"159356bfda71c10d03aa07893bda7441",17;1485702659896,-0;523011870893691,0;478034434531251,-1;09422267623872,0;273857328401056,0;994819859255315
"d4cced8b1429e7a6936965727e051400",6;6782172102042,0;276548617868218,0;543086076743022,0;511959078798986,0;608679649310905,NA
"cc0bf1dae0b2b620860c1d68b76b561b",0;10642733083574,-0;0720521500067132,0;369049654871368,-0;195249238835392,0;845197833728971,NA
"a8b19b52023d52a2b020335f8e7300ab",2;87613216840226,-0;397123331394705,0;528494645361446,-0;761502989120372,0;446356694180035,NA
"4d5e42eca037d31c8ea14bd4b1041ceb",1;1596973302195,-0;243863712812486,0;529022711038778,-0;542098115683153,0;58775091674593,NA
"f9fa5ed6a043ff657ff0f65aea01db1f",5;46498686796062,-0;131577307542337,0;51487154343507,-0;255625709221831,0;798239864719888,NA
"e556c0c87d838e6fd8a99b7e0d78cb90",0;353018890239283,-0;020394976435401,0;3704407928073,-0;695093369344861,0;486996789857115,NA
"6d4b2748dc42c55139700bb8f50a7bdf",0;0783634623369052,-0;0720521500067132,0;369049654871368,-0;195249238835392,0;845197833728971,NA
"458e3ffdc098b547adbfe43ea8b4e1b0",5;49865518250009,0;467381824009147,0;555738609646307,0;846574298007394,0;397232444894458,NA
"c372df7db71f209709e5190e39265878",7;53174229745461,-0;0319479476684362,0;54447870804032,-0;058723732420558,0;953172156216152,0;994819859255315
"00f6c1dd186ebce467b84e4876ffa9d0",5;18245042578113,0;165029893111072,0;486842547965506,0;338876807769785,0;734702536508059,NA
"61b810023ce472bbdf16ce4aac11eed3",3;17739237101341,0;333474917395337,0;53639449593035,0;681957878455584,0;495265585708297,NA
"b190beca7de14bda2427a740691f7f98",0;0537957299091466,0;0288018445804031,0;380487112142217,0;0756972934464008,0;939659929333999,NA
"f53fadaf73be256dbdccdb463574d8a1",0;41234359600925,-0;303356617057681,0;386061096941055,-0;295032144980131,0;767969323916243,NA
"293e555359b0a34eda443e6bebf89b5f",0;185526507875924,0;027129492521259,0;37856071617193,0;0716648383265886,0;94286863913472,NA
"0096a1d980072a26847a56ec1e66bc98",39;2850569539997,-0;173592580966031,0;471324430470786,-0;368466865376573,0;712525147466993,0;994819859255315
"f8cec2be52bb0347c42081e338934460",0;396067081717041,0;0432994341032804,0;369354150990812,0;0945206498071705,0;924695579704313,NA
"e1d895e3aa1060765af293fb3150ee85",1;8953182661552,-0;024551427204913,0;5369437061939,-0;0458080744777301,0;963463223065844,NA
"98373522f3b6a70212c78e145216333f",17;0566600546051,-0;915482240820747,0;554596497967445,-1;66749339642499,0;0954163364085644,0;971581461463847
"9aa39d3363a837897eb1e07602d0ba73",0;455731310324855,0;216163017897907,0;413462030737662,-0;0462465887570829,0;963113709716287,NA
"14a0d632fb7a0a6d2c6e6f669ff731ae",0;0873254288655242,0;0635128330915717,0;369049654871368,0;172098340299787,0;863360217546017,NA
"191923d22d453259c71f2147c0a04200",1;92051154635031,-0;340814308554148,0;485777933753061,-0;718642160980124,0;472361429009598,NA
"7c06f4eaf645fea8de446dde6d4c4fda",4;29621304759931,-0;111036208730181,0;548910012755509,-0;202407523142763,0;839598147506007,NA
"04fdd8cb8783506e13d9257866fca81e",2;05187514577618,-0;225909269867502,0;547136824996737,-0;413698808026676,0;679094700153299,NA
"afe648be9a3c7ebefdc85dbe26c20ac0",14;211690868595,0;0528203852402625,0;457316039331449,0;115567211054778,0;90799555052752,0;994819859255315
"c0def10eb00c7a00f311625a3ef2271c",0;0311591351633975,-0;140210409608868,0;36910275107059,0;106542950155138,0;91515158001722,NA
"5e4c370c471ea690efb83818a422fa38",0;179077791019403,0;0251376956755092,0;369049654871368,0;0681146705970251,0;945694352032652,NA
"cde1288bcbc3c9601eaf2bbc20a28dea",5;20465127087502,-0;472228172457629,0;556249244961027,-0;850701903967642,0;394934965276624,NA
"3ebbd54618f649a8e9117620f772ee51",0;498290134572745,-0;302140783126738,0;371754101354619,-0;28424063974114,0;776225973244205,NA
"4743c45e95ab5061d67b1afb121be38a",4;92730756531188,1;31634766909319,0;488808463640835,1;28332192765048,0;199379313507623,NA
"0f3948f6d1f54f166f777fbf079b2710",1;48974172125531,0;0385818069540543,0;465706406101613,0;0818680095312109,0;934751673713774,NA
"0875cf16dca4cefaa2caa08015368e51",1;39250037761989,-0;124465363270744,0;466326521395872,-0;266453813408186,0;789889725514042,NA
"485fca351e71c8847198f96bac3a5b86",1;98590596414784,0;0445341970544963,0;548777378837932,0;0812281039752927,0;935260549618244,NA
"b713d5cb19dd0f37bd05cb81aeb4cdc3",3;76577432212824,0;590388290125434,0;55571747561266,1;06816015353933,0;285448275394157,NA
"412e60caa01b3d060fe936c59a8bb86f",24;9188408666994,0;237617251176502,0;447153903369462,0;531234059041163,0;595256593882896,0;994819859255315
"73fe9c35b4f230c630d696631243e91f",6;81354767930882,0;0873516187902157,0;555237619824435,0;157353645108265,0;874966144110015,NA
"13fe9878465106faf5245738e33b77a3",4;46077771635827,0;276278874750143,0;549416739109179,0;504471593273632,0;613930019210183,NA
"bdd15cf3ca7d005c6c19f97a4fe77903",0;89336426546552,0;386443867680883,0;548859689022202,-0;211675450653718,0;832360241648941,NA
"75f229f6db2916d96aedf95fe9bacd89",7;71085167075667,-0;0938247788664033,0;556048465520061,-0;168669528048159,0;866056588419894,0;994819859255315
"95d65124eeeb5f20722ffe6a3271d0c2",0;129228278937389,-0;122106815225836,0;369049654871368,-0;347172454359321,0;728461763597987,NA
"8d4b0004ec4a74a82238ec7f01158cdd",9;71807152330389,-0;569205137924486,0;554663895819929,-1;02927682869589,0;303349608528272,0;994819859255315
"ef7e355a7761decda31bc0581aedd8c8",0;415334507300102,0;242577427077622,0;437576159856384,0;526793525409751,0;598336979581551,NA
"902c4248091bfcc08cb8f76b2d92fb03",25;0734708927589,0;130909806288688,0;427539481322434,0;306178421370262,0;759468801210057,0;994819859255315
"5e5a5d05e3e2f061627baaa83184d2f7",1;7782489948784,-0;390042457313072,0;55019194124783,-0;711593184345955,0;476716728777206,NA
"d5b986fe33a6352d556bb11fa7022792",0;817479089088617,-0;0243950162501034,0;371764732615866,0;427875228536994,0;6687419628774,NA
"5e314b4393e67190f0c3c65ba64ed89f",0;236979815778108,-0;168312085121297,0;369132584544271,-0;384268567588472,0;700779402349211,NA
"b563d1cd28bddf4f98040a0476819f20",80;6356103939371,-0;61181326686692,0;370138659022869,-1;65305064595886,0;0983205565842988,0;971581461463847
"123bac109b2f985bd3991f1b8359eb24",3;27907858996286,0;718222086282909,0;523728803081172,1;45357485607057,0;146064212168262,NA
"e948eeb08995615246aef92a7736c3e1",3;88523433301926,0;181155440776189,0;531740217833238,0;340890849455602,0;733185753755532,NA
"6affd2bbd5d8897423badc2d0ee72ead",0;569087711004371,-0;0173831455073404,0;388762559939344,-0;0474190810871013,0;962179221617229,NA
"ca6e171bc5d73043481132abccab8663",7;24357258559859,-0;628200109770873,0;456548765126603,-1;37757943791077,0;168333173023076,NA
"af84f8798b6cfdcd7cd9c3cd52280938",2;66259832485211,-0;0263703004738949,0;551082988382423,-0;0480250611635233,0;961696269727073,NA
"141cc39b76451c0dcd2bc220b8fe9e1b",0;409442653697538,-0;290696672560789,0;414152143596773,-0;661728528260829,0;508145218077477,NA
"6544eca85f3e232f861656784c0cdc5b",2;62290744417313,-0;179181620305611,0;555945151321306,-0;32227877309452,0;747241512598867,NA
"d0e191d603c91e87950fdd1e98aacf08",0;277030756963306,-0;258376963290493,0;369192411113785,-0;594626132800578,0;552093407764227,NA
"3818eaf7f85c61d25ceb3bd3e6171e56",0,0,0,0,1,NA
"036ea9603c37a47ea85e8694a471856c",55;1129858189831,-0;205043565280172,0;465608174819626,-0;440311196786503,0;659711732331716,0;994819859255315
"ed4771f28f87a776b7fc4708a20b25aa",0;16991059863883,-0;134717571014056,0;369050919225241,-0;374134477148032,0;708304269211097,NA
"5246130578e15b9ef98c145600410497",24;5241450652725,-0;466457266566109,0;542496610102453,-0;860691159229154,0;389408163551314,0;994819859255315
"5655e9679d8b3908da0379369d431234",0;806260111021929,-0;415706260604552,0;37863739663428,-1;11534105774986,0;264704297399494,NA
"e8d1e9a5cfd9c4fa4c9fc81f5cc1c2ff",1;43864188231767,-0;0557580907337514,0;555056571482236,-0;100258245399212,0;920139305757319,NA
"d76f9fedd37813cdbbb773046fa53ac3",1;13917501149241,-0;418673449267489,0;472836112709606,-1;10002276566715,0;271322202916663,NA
"f7d31538387fb6996327a919c919e009",3;25278374125747,0;114517467685968,0;550025363371889,0;20828983626699,0;835002667103471,NA
"f64d2355a08af1be031e23cb341bfe45",0;110822426239393,-0;141992564102725,0;369053853297006,-0;321545756711812,0;747796842817863,NA
"a0e82d444f8a462fd368d2b45c2d976f",1;01046126262394,-0;281485983817336,0;494488579041314,-1;52216572937426,0;127967559801008,NA
"9553b467a7f00bfbd306ffc23c9bef3b",0;138695797398151,0;113876908821581,0;369546825789104,-0;370987465853927,0;710646867422538,NA
"7f93659a912ea107de0002c0e065c375",1;77851832472677,0;087297467272118,0;536796179906683,0;162701020001533,0;870753843847266,NA
"d0427eeff9f6ffa7baa621f5a2216e68",0;37176371351993,-0;107822283573773,0;411070459598385,-0;240298997095527,0;810098472440096,NA
"f4b0dc68130b96cdf7675a4b923f08cc",47;3817797576268,-0;45511543851753,0;444846929022983,-1;02331805732877,0;306157488720847,0;994819859255315
"d50a24f2f0d751466177194528b7e6c9",0;768792917693685,-0;0135758313213541,0;479020206066203,-0;0272467344670841,0;978262940812468,NA
"d0cdfd303529d97f301d794f065c0b62",1;79341396270763,0;0591902915957757,0;509392972772634,0;116293746319906,0;907419741699003,NA
"5efb0f23047dccc6186a13e10a7c4465",3;1838855382974,-0;0391445502259896,0;495438316126072,-0;0788796534403386,0;937128347009768,NA
"262a671699bc2bc86e4744f295ede43b",0;727160112489147,0;231334584751867,0;462493995797924,0;478548373955994,0;632259952917632,NA
"b49220de0d99ccb45a0a0a79e1cede75",9;25041024455924,0;0338672423979424,0;484847872673497,0;0699325238931672,0;944247366167616,0;994819859255315
"e32fe983cb67908372d59263213c6796",0;254644827742858,-0;245380378739034,0;369159175240118,-0;561067845068625,0;574751287445493,NA
"07dd07db82f9522d7047700d0bfab287",6;19108944481853,-0;53615915149892,0;551935996409549,-0;980148569575299,0;327012787231858,NA
"6706c97538a636a5e2ea92f3ed759727",1;09048132285943,-0;205987835715855,0;446132107908439,-0;460583453419616,0;645097485183714,NA
"e2d5c14d75f20a4ee343812f5d5dc3b6",16;6418981986914,-0;216181195971212,0;551095551599365,-0;392488343408714,0;694697422471987,0;994819859255315
"c703e9ed4b70415d779a22a87d100a85",3;16342242902965,0;103853813063647,0;555298405326857,0;18717459513753,0;851523742955144,NA
"e838f19055bb9bc2c962924d0e2137f1",0;375458313794098,-0;104452142141621,0;461108018628446,-0;207949334315224,0;835268527838585,NA
"723e90279e59fb69d15d2457152f1f82",0;925318846918159,-0;182482568600267,0;423309501068647,-0;421518147270875,0;673376762563669,NA
"c3a12716420d8365d7e5cc2619ea0cb4",117;648174779323,0;0702981922751913,0;233167453961198,0;301511789769088,0;763024261126244,0;994819859255315
"76d6816e6b501754ad52b0df422853cc",1;78685271937927,0;303106237226924,0;483650268289214,0;635104825793589,0;525360049879971,NA
"be099bbb8144a5472151b3caec1806e5",16;8462384183044,0;197498735745586,0;431747628478731,0;45737727529571,0;647399895261057,0;994819859255315
"dc32a9a770c3b0cea480dc2c99446b42",4;15132641097158,-0;0414529345571551,0;556373345423697,-0;0745932384650114,0;940538354059708,NA
"bcb36bbecdd39af9beafab0b083128a6",0;162407512367341,0;0501650282850703,0;369049654871368,0;135930294535989,0;891876386165171,NA
"1dabfc883ed53b00acbcace3dca44882",0;986257002001853,0;528977131246289,0;412471411243348,1;36435886826703,0;172454646611188,NA
"26524e922aee9f37a5f2ecf28475b1de",2;87570296237251,-0;145555170258433,0;556271073413311,-0;261874042892357,0;793418552210544,NA
"dc50e88bfb8218bf5a87de950e1a89c9",35;3391132397999,-0;54268400738009,0;446683506943851,-1;21528579911927,0;224257106224758,0;994819859255315
"5a709218a1235670516b1ad53ce2ed00",0;819864567205587,-0;220838196743538,0;444917659308516,0;334470235490193,0;738024747511864,NA
"c04520fe088f80c030706b636ed1ec88",0,0,0,0,1,NA
"1b9c38e8e061feaa259e2a949d96b26f",21;2323146257414,-0;282710915524356,0;515675759726464,-0;54866584208942,0;583234791639084,0;994819859255315
"2476f8ddbfec72756b348bba00e22aec",1;40719655246275,-1;13087514034433,0;545312573135872,-2;13871489137133,0;0324587658482542,NA
"75162643434ca55e7c592bccd77d0930",0;545465880121621,0;0534450260256714,0;498058452725153,0;10534588188454,0;916101357014525,NA
"849822dbb81177bb50c9c6f415efd6ee",1;90604783459434,-0;215571401035861,0;556367532622749,-0;38716596052531,0;698633348383353,NA
"49062f9522b7aa5182f6314ced310fcd",2;39283320451725,-0;0594247069697195,0;528064088342793,-0;112739835795418,0;910236818166934,NA
"b8674325f613e871029a68f22726cb46",1;58349026577793,-0;322169252376551,0;547164794717263,-0;591011115364382,0;554512973346415,NA
"06bf2b5144a18a621cd600a44e81567f",1;28552306010884,-0;580497580944712,0;555350384120602,-1;04513308637466,0;295961464123794,NA
"4c3c3c4d63400f1fea1e76c8c2b29bdd",15;0522670224089,0;129228190989079,0;489626252071002,0;263902132340721,0;791855332508393,0;994819859255315
"2f3547c7670520238b33f6ab10f6a73e",0;23988494613521,0;0695269004810252,0;371080331921452,0;416202249657572,0;677262013699349,NA
"70d32cc97f16dea0e427a37bc7916487",1;09002502987375,-0;548147974595133,0;527181287734071,-1;14148408600709,0;253668530736972,NA
"74d1ba9611d234a9272e2f14ec2beb1f",2;33157272258051,-0;353017509619808,0;548942091919184,-0;645999445118789,0;518279714763943,NA
"20a09c16bcf8ad698529dd3a35ba2ada",4;08627758125757,0;0541374992531192,0;515852387795993,0;105031752167532,0;916350613470912,NA
"3e01c127ce48540c01d7944924d0a176",12;1548392297695,0;0873052667795066,0;496206834254491,0;176286480025781,0;860068883075531,0;994819859255315
"ac8d3dde2172e8fbd40240c640980b92",132;3475956627,0;0518171355226778,0;34024461319489,0;152300910873092,0;878949606528778,0;994819859255315
"b6c49c3218e534798be6ac806b5987e6",7;30682036624333,-0;445377304785996,0;527905869979246,-0;844097583431989,0;398614877993545,NA
"3300684d1655d74ce566429b4593d79f",1;01055298328126,0;494334481175519,0;551576330701354,0;891307569860069,0;372764188731791,NA
"657f9fb8e3c654fb1585426906427a54",0;296550748320532,-0;200981656486357,0;381233368837792,-0;469407614419995,0;638778306726918,NA
"ba0a41613c07a3981421ea93fb1ab317",1;07473561365229,-0;368007174673523,0;500465614005515,-0;733114407155236,0;463488653692968,NA
"082d9f2f1b2d226a26913973d1ccd0cb",3;22370247956149,0;211020124971521,0;553835789056495,0;381646032725388,0;70272393489334,NA
"65b3b85cb950dfd7419c635eb110a790",1;74234550532898,-0;319720914195662,0;555087898031526,-0;577267149738862,0;563759001434199,NA
"4be1ea940dd9f39ed4842e6ad13f7495",8;23234399056175,0;218705625197006,0;531161548523999,0;411828102810317,0;68046542155542,0;994819859255315
"cf0cda7fb20401a7778c85b582e69582",2;66105621877125,0;0464469365901052,0;48177583270332,0;0965669468245642,0;923070306394062,NA
"eb488c44fc6d96790df0dd287aefaae5",8;02378165258694,0;0240695152571376,0;418264311025542,0;0575685681777436,0;954092287094467,0;994819859255315
"d37a35f56c6497dc5eb00c5b283cfafa",0;420347712332222,0;144914619868962,0;437891034530467,0;453142805689032,0;650445913622976,NA
"368aca6e3a4f976d22c33241478a02cf",90;6631109587076,-0;0275621251700765,0;326975462877568,-0;0843024097242201,0;932815996541705,0;994819859255315
"dcd3fe4a40c9d1a62338b25359dab79e",17;601861252934,0;0361076661571294,0;472129287708868,0;0764672431092183,0;939047373860822,0;994819859255315
"08e139073a6c887ce49246abfa7f27c5",0;996683987683057,-0;538471378927925,0;455164209522708,-1;26575317044707,0;205601465720066,NA
"dd7e4a3f9902b0fe09a681193f220635",3;19409089275809,0;269983738470029,0;551247643924997,0;490824359825455,0;623550679292576,NA
"34ed328c613f375007ac33114ba723ae",20;4772901284341,-0;303410315428844,0;373618943910838,-0;674899195553667,0;499739811651733,0;994819859255315
"e0a2979da4b496ee28020148c1b17c93",5;80856163301004,0;0330846093431405,0;556342709072825,0;0594837392450763,0;952566816744736,NA
"f3d41e678f5e88a6e69315e941c83898",18;3498233565798,-0;180437429609274,0;425131084218514,-0;424840299175053,0;670953097995336,0;994819859255315
"a6b738f4d51d80b07e859c7df81f9c3e",2;94727162217599,-0;0782166007576065,0;506151211968932,-0;155250512208822,0;87662382801069,NA
"439c79cc7f5c9ea9a9e4c8312c405204",0;211362124776222,0;171895037510379,0;369053589727599,0;429168273894819,0;667800769516905,NA
"0b29eca533e0baa35aa87a547231e5c8",5;37592506039749,0;203925297882444,0;536213142981721,0;380298680791653,0;703723714667543,NA
"2338d1271b4782cab23a6360de928f09",9;03980565151884,0;274165754009726,0;553692047884504,0;495646347353205,0;620143947032169,0;994819859255315
"507ff041d84810369f95c252d41dc41c",7;16745831161257,-0;407256909168614,0;556115512405648,-0;734560268520303,0;462607342746104,NA
"30761f0217ee093684ad85e004cfaa06",8;41829543515113,-0;818716146837576,0;55152718232843,-1;4927735500558,0;135496473133688,0;994819859255315
"3e4e91f111838cfb6d13141847ecca64",1;91154178062874,0;452031600906353,0;552910273829323,0;819675627491705,0;412401047680153,NA
"a358b31b7691d6db23f43ed937917aa1",0;116566307555688,-0;0595384837019326,0;369049654871368,-0;161329194909246,0;871834130214571,NA
"1c73b56fd26db33bb45bbf4ab5f8309f",1;56072454632856,-0;0807374320290057,0;482308041356796,-0;167385894395032,0;867066423239413,NA
"ac7284b65ecbfb38da89f0417cd65752",0;826376380776206,-0;345285582891816,0;526449888259411,-0;712235605254816,0;476318892205837,NA
"10c5c452c5bbcb57a1f28f9fda894c4a",3;12593253646189,0;0700151712939395,0;506892336356284,0;138380724896356,0;889939529755575,NA
